t,velL,velR,velL_sp,velR_sp,mL,mR,rawL,rawR
330.081553,4.759989,5.354988,5.000000,5.000000,0.238399,0.182463,0.238399,0.182463
330.083552,4.759989,5.354988,5.000000,5.000000,0.238723,0.181876,0.238723,0.181876
330.085553,5.350227,5.350227,5.000000,5.000000,0.153166,0.182029,0.153166,0.182029
330.087552,5.354988,4.759989,5.000000,5.000000,0.152002,0.273173,0.152002,0.273173
330.089553,5.354988,4.759989,5.000000,5.000000,0.151524,0.273570,0.151524,0.273570
330.091552,5.354988,4.759989,5.000000,5.000000,0.151045,0.273966,0.151045,0.273966
330.093553,4.759989,4.759989,5.000000,5.000000,0.237139,0.274363,0.237139,0.274363
330.095552,4.759989,4.759989,5.000000,5.000000,0.237463,0.274760,0.237463,0.274760
330.097553,4.759989,4.759989,5.000000,5.000000,0.237786,0.275156,0.237786,0.275156
330.099552,4.759989,4.759989,5.000000,5.000000,0.238110,0.275553,0.238110,0.275553
330.101553,4.759989,5.354988,5.000000,5.000000,0.238433,0.183487,0.238433,0.183487
330.103552,4.759989,5.354988,5.000000,5.000000,0.238756,0.182900,0.238756,0.182900
330.105553,4.759989,5.354988,5.000000,5.000000,0.239080,0.182314,0.239080,0.182314
330.107552,4.759989,5.354988,5.000000,5.000000,0.239403,0.181726,0.239403,0.181726
330.109553,5.354988,4.759989,5.000000,5.000000,0.153154,0.273603,0.153154,0.273603
330.111552,5.354988,4.759989,5.000000,5.000000,0.152676,0.274000,0.152676,0.274000
330.113553,5.354988,4.759989,5.000000,5.000000,0.152198,0.274396,0.152198,0.274396
330.115552,5.354988,4.759989,5.000000,5.000000,0.151719,0.274793,0.151719,0.274793
330.117553,4.759989,4.759989,5.000000,5.000000,0.237813,0.275190,0.237813,0.275190
330.119552,4.759989,4.759989,5.000000,5.000000,0.238137,0.275587,0.238137,0.275587
330.121553,4.759989,4.759989,5.000000,5.000000,0.238460,0.275983,0.238460,0.275983
330.123552,4.759989,5.354988,5.000000,5.000000,0.238784,0.183917,0.238784,0.183917
330.125553,5.354988,5.354988,5.000000,5.000000,0.152534,0.183331,0.152534,0.183331
330.127552,5.354988,5.354988,5.000000,5.000000,0.152056,0.182744,0.152056,0.182744
330.129553,5.354988,5.354988,5.000000,5.000000,0.151578,0.182157,0.151578,0.182157
330.131552,5.354988,4.759989,5.000000,5.000000,0.151099,0.274033,0.151099,0.274033
330.133553,4.759989,4.759989,5.000000,5.000000,0.237194,0.274430,0.237194,0.274430
330.135553,4.755229,4.755229,5.000000,5.000000,0.238210,0.275566,0.238210,0.275566
330.137615,4.721909,4.721909,5.000000,5.000000,0.243388,0.281149,0.243388,0.281149
330.139589,4.736189,4.736189,5.000000,5.000000,0.241696,0.279403,0.241696,0.279403
330.141552,4.759989,4.759989,5.000000,5.000000,0.238584,0.276135,0.238584,0.276135
330.143576,4.745709,5.335948,5.000000,5.000000,0.240979,0.187021,0.240979,0.187021
330.145573,4.783789,5.378788,5.000000,5.000000,0.235785,0.179801,0.235785,0.179801
330.147552,4.779029,5.378788,5.000000,5.000000,0.236769,0.179176,0.236769,0.179176
330.149553,4.755229,5.350227,5.000000,5.000000,0.240526,0.182995,0.240526,0.182995
330.151552,5.369267,4.774269,5.000000,5.000000,0.151514,0.271920,0.151514,0.271920
330.153553,5.364508,4.769509,5.000000,5.000000,0.151709,0.273032,0.151709,0.273032
330.155552,5.354988,4.759989,5.000000,5.000000,0.152603,0.274893,0.152603,0.274893
330.157553,5.354988,4.759989,5.000000,5.000000,0.152125,0.275290,0.152125,0.275290
330.159552,4.759989,4.759989,5.000000,5.000000,0.238218,0.275686,0.238218,0.275686
330.161553,4.759989,4.759989,5.000000,5.000000,0.238542,0.276083,0.238542,0.276083
330.163552,4.759989,5.354988,5.000000,5.000000,0.238865,0.184017,0.238865,0.184017
330.165553,4.759989,5.354988,5.000000,5.000000,0.239188,0.183431,0.239188,0.183431
330.167552,5.354988,5.354988,5.000000,5.000000,0.152940,0.182844,0.152940,0.182844
330.169553,5.354988,5.354988,5.000000,5.000000,0.152462,0.182257,0.152462,0.182257
330.171552,5.354988,4.759989,5.000000,5.000000,0.151983,0.274133,0.151983,0.274133
330.173577,5.335948,4.745709,5.000000,5.000000,0.154275,0.276748,0.154275,0.276748
330.175552,4.759989,4.759989,5.000000,5.000000,0.237619,0.274955,0.237619,0.274955
330.177553,4.759989,4.759989,5.000000,5.000000,0.237938,0.275347,0.237938,0.275347
330.179552,4.759989,4.759989,5.000000,5.000000,0.238262,0.275744,0.238262,0.275744
330.181553,4.774269,4.774269,5.000000,5.000000,0.236507,0.273921,0.236507,0.273921
330.183554,4.755229,5.350227,5.000000,5.000000,0.239582,0.184790,0.239582,0.184790
330.185557,5.350227,5.350227,5.000000,5.000000,0.153340,0.184211,0.153340,0.184211
330.187552,4.759989,5.354988,5.000000,5.000000,0.238747,0.182892,0.238747,0.182892
330.189561,5.345468,5.345468,5.000000,5.000000,0.153882,0.183786,0.153882,0.183786
330.191556,5.350227,4.755229,5.000000,5.000000,0.152722,0.274935,0.152722,0.274935
330.193590,4.736189,4.736189,5.000000,5.000000,0.241594,0.278298,0.241594,0.278298
330.195552,5.354988,4.759989,5.000000,5.000000,0.151920,0.275043,0.151920,0.275043
330.197553,4.764749,4.764749,5.000000,5.000000,0.237331,0.274692,0.237331,0.274692
330.199552,4.759989,4.759989,5.000000,5.000000,0.238340,0.275821,0.238340,0.275821
330.201553,4.779029,4.779029,5.000000,5.000000,0.235893,0.273259,0.235893,0.273259
330.203552,4.759989,4.759989,5.000000,5.000000,0.238962,0.276583,0.238962,0.276583
330.205553,5.354988,5.354988,5.000000,5.000000,0.152712,0.184517,0.152712,0.184517
330.207552,5.354988,5.354988,5.000000,5.000000,0.152234,0.183930,0.152234,0.183930
330.209553,5.354988,5.354988,5.000000,5.000000,0.151756,0.183343,0.151756,0.183343
330.211552,5.354988,5.354988,5.000000,5.000000,0.151277,0.182756,0.151277,0.182756
330.213553,4.759989,4.759989,5.000000,5.000000,0.237372,0.274632,0.237372,0.274632
330.215552,4.759989,4.759989,5.000000,5.000000,0.237695,0.275029,0.237695,0.275029
330.217553,4.759989,4.759989,5.000000,5.000000,0.238018,0.275426,0.238018,0.275426
330.219552,4.759989,4.759989,5.000000,5.000000,0.238342,0.275823,0.238342,0.275823
330.221553,4.759989,5.354988,5.000000,5.000000,0.238665,0.183756,0.238665,0.183756
330.223552,4.759989,5.354988,5.000000,5.000000,0.238989,0.183169,0.238989,0.183169
330.225553,4.759989,5.354988,5.000000,5.000000,0.239312,0.182583,0.239312,0.182583
330.227552,5.354988,5.354988,5.000000,5.000000,0.153063,0.181996,0.153063,0.181996
330.229553,5.354988,4.759989,5.000000,5.000000,0.152585,0.273872,0.152585,0.273872
330.231552,5.354988,4.759989,5.000000,5.000000,0.152106,0.274269,0.152106,0.274269
330.233553,5.354988,4.759989,5.000000,5.000000,0.151628,0.274665,0.151628,0.274665
330.235552,4.759989,4.759989,5.000000,5.000000,0.237722,0.275062,0.237722,0.275062
330.237553,4.759989,4.759989,5.000000,5.000000,0.238045,0.275459,0.238045,0.275459
330.239552,4.759989,4.759989,5.000000,5.000000,0.238369,0.275856,0.238369,0.275856
330.241553,4.759989,5.354988,5.000000,5.000000,0.238692,0.183790,0.238692,0.183790
330.243552,4.759989,5.354988,5.000000,5.000000,0.239016,0.183203,0.239016,0.183203
330.245553,5.354988,5.354988,5.000000,5.000000,0.152767,0.182616,0.152767,0.182616
330.247552,5.354988,5.354988,5.000000,5.000000,0.152288,0.182029,0.152288,0.182029
330.249553,5.354988,4.759989,5.000000,5.000000,0.151810,0.273905,0.151810,0.273905
330.251552,5.354988,4.759989,5.000000,5.000000,0.151331,0.274302,0.151331,0.274302
330.253553,4.759989,4.759989,5.000000,5.000000,0.237426,0.274699,0.237426,0.274699
330.255552,4.759989,4.759989,5.000000,5.000000,0.237749,0.275096,0.237749,0.275096
330.257553,4.759989,4.759989,5.000000,5.000000,0.238073,0.275492,0.238073,0.275492
330.259552,4.759989,5.354988,5.000000,5.000000,0.238396,0.183426,0.238396,0.183426
330.261553,4.759989,5.354988,5.000000,5.000000,0.238719,0.182840,0.238719,0.182840
330.263552,4.759989,5.354988,5.000000,5.000000,0.239043,0.182253,0.239043,0.182253
330.265553,5.354988,5.354988,5.000000,5.000000,0.152794,0.181666,0.152794,0.181666
330.267553,5.350227,4.755229,5.000000,5.000000,0.153008,0.274282,0.153008,0.274282
330.269553,5.354988,4.759989,5.000000,5.000000,0.151843,0.273947,0.151843,0.273947
330.271552,5.354988,4.759989,5.000000,5.000000,0.151365,0.274343,0.151365,0.274343
330.273553,4.759989,4.759989,5.000000,5.000000,0.237459,0.274740,0.237459,0.274740
330.275552,4.759989,4.759989,5.000000,5.000000,0.237783,0.275137,0.237783,0.275137
330.277568,4.750469,4.750469,5.000000,5.000000,0.239491,0.277013,0.239491,0.277013
330.279552,4.759989,4.759989,5.000000,5.000000,0.238445,0.275949,0.238445,0.275949
330.281556,5.350227,5.350227,5.000000,5.000000,0.152886,0.184620,0.152886,0.184620
330.283552,5.354988,5.354988,5.000000,5.000000,0.151721,0.183300,0.151721,0.183300
330.285554,5.359747,5.359747,5.000000,5.000000,0.150551,0.181974,0.150551,0.181974
330.287552,5.354988,5.354988,5.000000,5.000000,0.150758,0.182119,0.150758,0.182119
330.289553,4.759989,4.759989,5.000000,5.000000,0.236853,0.273995,0.236853,0.273995
330.291552,4.759989,4.759989,5.000000,5.000000,0.237176,0.274392,0.237176,0.274392
330.293553,4.759989,4.759989,5.000000,5.000000,0.237499,0.274789,0.237499,0.274789
330.295552,4.759989,4.759989,5.000000,5.000000,0.237823,0.275186,0.237823,0.275186
330.297553,4.759989,4.759989,5.000000,5.000000,0.238146,0.275582,0.238146,0.275582
330.299552,4.759989,4.759989,5.000000,5.000000,0.238470,0.275979,0.238470,0.275979
330.301553,4.759989,5.354988,5.000000,5.000000,0.238793,0.183913,0.238793,0.183913
330.303552,4.759989,5.354988,5.000000,5.000000,0.239116,0.183326,0.239116,0.183326
330.305553,5.354988,5.354988,5.000000,5.000000,0.152867,0.182740,0.152867,0.182740
330.307552,5.354988,5.354988,5.000000,5.000000,0.152389,0.182152,0.152389,0.182152
330.309553,5.354988,4.759989,5.000000,5.000000,0.151911,0.274029,0.151911,0.274029
330.311552,5.354988,4.759989,5.000000,5.000000,0.151432,0.274426,0.151432,0.274426
330.313553,4.759989,4.759989,5.000000,5.000000,0.237526,0.274822,0.237526,0.274822
330.315552,4.759989,4.759989,5.000000,5.000000,0.237850,0.275219,0.237850,0.275219
330.317553,5.354988,4.759989,5.000000,5.000000,0.151601,0.275616,0.151601,0.275616
330.319552,5.354988,5.354988,5.000000,5.000000,0.151122,0.183550,0.151122,0.183550
330.321553,5.354988,5.354988,5.000000,5.000000,0.150644,0.182963,0.150644,0.182963
330.323552,5.354988,5.354988,5.000000,5.000000,0.150166,0.182376,0.150166,0.182376
330.325553,4.759989,5.354988,5.000000,5.000000,0.236260,0.181790,0.236260,0.181790
330.327552,4.759989,4.759989,5.000000,5.000000,0.236584,0.273665,0.236584,0.273665
330.329553,4.759989,4.759989,5.000000,5.000000,0.236907,0.274062,0.236907,0.274062
330.331552,4.759989,4.759989,5.000000,5.000000,0.237230,0.274459,0.237230,0.274459
330.333553,4.759989,4.759989,5.000000,5.000000,0.237554,0.274855,0.237554,0.274855
330.335552,4.759989,4.759989,5.000000,5.000000,0.237877,0.275252,0.237877,0.275252
330.337567,4.750469,5.345468,5.000000,5.000000,0.239585,0.184666,0.239585,0.184666
330.339579,5.335948,5.335948,5.000000,5.000000,0.154737,0.185570,0.154737,0.185570
330.341594,5.326427,5.326427,5.000000,5.000000,0.155667,0.186490,0.155667,0.186490
330.343577,5.335948,5.335948,5.000000,5.000000,0.153839,0.184467,0.153839,0.184467
330.345608,5.326427,4.731429,5.000000,5.000000,0.154775,0.277859,0.154775,0.277859
330.347577,4.759989,4.759989,5.000000,5.000000,0.236745,0.273872,0.236745,0.273872
330.349552,4.783789,4.783789,5.000000,5.000000,0.233601,0.270564,0.233601,0.270564
330.351553,4.774269,4.774269,5.000000,5.000000,0.235273,0.272396,0.235273,0.272396
330.353553,4.788549,4.788549,5.000000,5.000000,0.233500,0.270550,0.233500,0.270550
330.355552,5.369267,5.369267,5.000000,5.000000,0.149290,0.180656,0.149290,0.180656
330.357553,4.755229,5.350227,5.000000,5.000000,0.238136,0.183005,0.238136,0.183005
330.359552,5.354988,5.354988,5.000000,5.000000,0.151201,0.181686,0.151201,0.181686
330.361553,5.354988,5.354988,5.000000,5.000000,0.150723,0.181099,0.150723,0.181099
330.363552,4.759989,4.759989,5.000000,5.000000,0.236816,0.272975,0.236816,0.272975
330.365553,5.354988,4.759989,5.000000,5.000000,0.150567,0.273372,0.150567,0.273372
330.367552,4.759989,4.759989,5.000000,5.000000,0.236661,0.273768,0.236661,0.273768
330.369553,4.759989,4.759989,5.000000,5.000000,0.236984,0.274165,0.236984,0.274165
330.371552,4.759989,4.759989,5.000000,5.000000,0.237308,0.274562,0.237308,0.274562
330.373553,4.759989,4.759989,5.000000,5.000000,0.237631,0.274959,0.237631,0.274959
330.375552,4.759989,5.354988,5.000000,5.000000,0.237955,0.182893,0.237955,0.182893
330.377575,5.335948,5.335948,5.000000,5.000000,0.154476,0.185265,0.154476,0.185265
330.379552,4.759989,5.354988,5.000000,5.000000,0.237820,0.181744,0.237820,0.181744
330.381577,5.335948,5.335948,5.000000,5.000000,0.154338,0.184123,0.154338,0.184123
330.383553,5.350227,4.755229,5.000000,5.000000,0.151802,0.273805,0.151802,0.273805
330.385556,4.769509,4.769509,5.000000,5.000000,0.235830,0.271985,0.235830,0.271985
330.387553,5.350227,4.755229,5.000000,5.000000,0.151646,0.274586,0.151646,0.274586
330.389553,4.774269,4.774269,5.000000,5.000000,0.234977,0.272031,0.234977,0.272031
330.391552,4.759989,4.759989,5.000000,5.000000,0.237359,0.274623,0.237359,0.274623
330.393553,4.759989,5.354988,5.000000,5.000000,0.237682,0.182557,0.237682,0.182557
330.395552,4.759989,5.354988,5.000000,5.000000,0.238006,0.181970,0.238006,0.181970
330.397553,5.354988,5.354988,5.000000,5.000000,0.151757,0.181384,0.151757,0.181384
330.399552,5.354988,5.354988,5.000000,5.000000,0.151278,0.180796,0.151278,0.180796
330.401553,5.354988,4.759989,5.000000,5.000000,0.150800,0.272673,0.150800,0.272673
330.403552,5.354988,4.759989,5.000000,5.000000,0.150322,0.273070,0.150322,0.273070
330.405553,4.759989,4.759989,5.000000,5.000000,0.236416,0.273466,0.236416,0.273466
330.407552,4.759989,4.759989,5.000000,5.000000,0.236739,0.273863,0.236739,0.273863
330.409553,4.759989,4.759989,5.000000,5.000000,0.237063,0.274260,0.237063,0.274260
330.411552,4.759989,4.759989,5.000000,5.000000,0.237386,0.274657,0.237386,0.274657
330.413553,4.759989,5.354988,5.000000,5.000000,0.237709,0.182590,0.237709,0.182590
330.415552,4.759989,5.354988,5.000000,5.000000,0.238033,0.182003,0.238033,0.182003
330.417553,4.759989,5.354988,5.000000,5.000000,0.238356,0.181417,0.238356,0.181417
330.419552,5.354988,5.354988,5.000000,5.000000,0.152107,0.180830,0.152107,0.180830
330.421553,5.354988,4.759989,5.000000,5.000000,0.151629,0.272706,0.151629,0.272706
330.423552,5.354988,4.759989,5.000000,5.000000,0.151151,0.273103,0.151151,0.273103
330.425553,5.354988,4.759989,5.000000,5.000000,0.150673,0.273499,0.150673,0.273499
330.427552,4.759989,4.759989,5.000000,5.000000,0.236767,0.273896,0.236767,0.273896
330.429553,4.759989,4.759989,5.000000,5.000000,0.237090,0.274293,0.237090,0.274293
330.431552,4.759989,4.759989,5.000000,5.000000,0.237413,0.274690,0.237413,0.274690
330.433553,4.759989,4.759989,5.000000,5.000000,0.237737,0.275086,0.237737,0.275086
330.435552,5.354988,5.354988,5.000000,5.000000,0.151488,0.183021,0.151488,0.183021
330.437553,5.354988,5.354988,5.000000,5.000000,0.151010,0.182434,0.151010,0.182434
330.439552,5.354988,5.354988,5.000000,5.000000,0.150531,0.181847,0.150531,0.181847
330.441553,5.354988,5.354988,5.000000,5.000000,0.150053,0.181260,0.150053,0.181260
330.443552,4.759989,4.759989,5.000000,5.000000,0.236147,0.273136,0.236147,0.273136
330.445553,4.759989,4.759989,5.000000,5.000000,0.236470,0.273533,0.236470,0.273533
330.447552,4.759989,4.759989,5.000000,5.000000,0.236794,0.273930,0.236794,0.273930
330.449553,4.759989,4.759989,5.000000,5.000000,0.237117,0.274326,0.237117,0.274326
330.451552,4.759989,4.759989,5.000000,5.000000,0.237440,0.274723,0.237440,0.274723
330.453553,4.759989,4.759989,5.000000,5.000000,0.237764,0.275120,0.237764,0.275120
330.455552,4.759989,5.354988,5.000000,5.000000,0.238087,0.183054,0.238087,0.183054
330.457553,5.354988,5.354988,5.000000,5.000000,0.151838,0.182467,0.151838,0.182467
330.459552,5.354988,5.354988,5.000000,5.000000,0.151360,0.181880,0.151360,0.181880
330.461553,5.354988,5.354988,5.000000,5.000000,0.150881,0.181294,0.150881,0.181294
330.463552,5.354988,4.759989,5.000000,5.000000,0.150403,0.273169,0.150403,0.273169
330.465570,4.745709,4.745709,5.000000,5.000000,0.238575,0.275785,0.238575,0.275785
330.467552,4.759989,4.759989,5.000000,5.000000,0.236843,0.273990,0.236843,0.273990
330.469553,4.759989,4.759989,5.000000,5.000000,0.237163,0.274383,0.237163,0.274383
330.471552,4.759989,4.759989,5.000000,5.000000,0.237487,0.274780,0.237487,0.274780
330.473570,5.354988,5.354988,5.000000,5.000000,0.151238,0.182714,0.151238,0.182714
330.475552,5.354988,5.354988,5.000000,5.000000,0.150755,0.182122,0.150755,0.182122
330.477565,5.345468,5.345468,5.000000,5.000000,0.151666,0.183020,0.151666,0.183020
330.479552,5.354988,5.354988,5.000000,5.000000,0.149813,0.180966,0.149813,0.180966
330.481552,4.769509,4.769509,5.000000,5.000000,0.234525,0.271366,0.234525,0.271366
330.483552,4.759989,4.759989,5.000000,5.000000,0.236220,0.273226,0.236220,0.273226
330.485555,4.764749,4.764749,5.000000,5.000000,0.235851,0.272883,0.235851,0.272883
330.487552,4.759989,4.759989,5.000000,5.000000,0.236861,0.274013,0.236861,0.274013
330.489568,4.750469,4.750469,5.000000,5.000000,0.238569,0.275888,0.238569,0.275888
330.491552,4.759989,4.759989,5.000000,5.000000,0.237523,0.274825,0.237523,0.274825
330.493557,4.755229,5.350227,5.000000,5.000000,0.238536,0.183495,0.238536,0.183495
330.495552,4.759989,5.354988,5.000000,5.000000,0.238174,0.182175,0.238174,0.182175
330.497552,5.364508,5.364508,5.000000,5.000000,0.150540,0.180110,0.150540,0.180110
330.499552,5.354988,5.354988,5.000000,5.000000,0.151434,0.180987,0.151434,0.180987
330.501553,5.354988,4.759989,5.000000,5.000000,0.150955,0.272863,0.150955,0.272863
330.503552,5.354988,4.759989,5.000000,5.000000,0.150477,0.273260,0.150477,0.273260
330.505553,4.755229,4.755229,5.000000,5.000000,0.237264,0.274396,0.237264,0.274396
330.507552,4.759989,4.759989,5.000000,5.000000,0.236901,0.274061,0.236901,0.274061
330.509553,4.759989,4.759989,5.000000,5.000000,0.237224,0.274458,0.237224,0.274458
330.511552,5.354988,4.759989,5.000000,5.000000,0.150975,0.274855,0.150975,0.274855
330.513553,5.354988,5.354988,5.000000,5.000000,0.150497,0.182789,0.150497,0.182789
330.515552,5.354988,5.354988,5.000000,5.000000,0.150019,0.182201,0.150019,0.182201
330.517553,5.354988,5.354988,5.000000,5.000000,0.149541,0.181615,0.149541,0.181615
330.519552,4.759989,5.354988,5.000000,5.000000,0.235635,0.181028,0.235635,0.181028
330.521553,4.759989,4.759989,5.000000,5.000000,0.235958,0.272904,0.235958,0.272904
330.523552,4.759989,4.759989,5.000000,5.000000,0.236281,0.273301,0.236281,0.273301
330.525553,4.759989,4.759989,5.000000,5.000000,0.236605,0.273698,0.236605,0.273698
330.527552,4.759989,4.759989,5.000000,5.000000,0.236928,0.274095,0.236928,0.274095
330.529553,4.759989,4.759989,5.000000,5.000000,0.237251,0.274491,0.237251,0.274491
330.531552,5.354988,5.354988,5.000000,5.000000,0.151003,0.182425,0.151003,0.182425
330.533553,4.759989,5.354988,5.000000,5.000000,0.237097,0.181839,0.237097,0.181839
330.535600,5.321668,5.321668,5.000000,5.000000,0.155696,0.186430,0.155696,0.186430
330.537643,5.293108,5.293108,5.000000,5.000000,0.159408,0.190324,0.159408,0.190324
330.539587,4.736189,4.736189,5.000000,5.000000,0.240036,0.276374,0.240036,0.276374
330.541552,5.354988,4.759989,5.000000,5.000000,0.150346,0.273099,0.150346,0.273099
330.543580,4.769509,4.769509,5.000000,5.000000,0.235064,0.272010,0.235064,0.272010
330.545611,4.779029,4.779029,5.000000,5.000000,0.233993,0.270917,0.233993,0.270917
330.547552,4.779029,5.374027,5.000000,5.000000,0.234296,0.178825,0.234296,0.178825
330.549555,5.350227,5.350227,5.000000,5.000000,0.151475,0.181923,0.151475,0.181923
330.551552,5.369267,5.369267,5.000000,5.000000,0.148232,0.178385,0.148232,0.178385
330.553555,5.388308,5.388308,5.000000,5.000000,0.144965,0.174816,0.144965,0.174816
330.555552,5.354988,4.759989,5.000000,5.000000,0.149289,0.271814,0.149289,0.271814
330.557555,4.759989,4.759989,5.000000,5.000000,0.235384,0.272210,0.235384,0.272210
330.559552,4.759989,4.759989,5.000000,5.000000,0.235708,0.272608,0.235708,0.272608
330.561552,4.759989,4.759989,5.000000,5.000000,0.236031,0.273004,0.236031,0.273004
330.563552,4.759989,4.759989,5.000000,5.000000,0.236354,0.273400,0.236354,0.273400
330.565555,4.759989,4.759989,5.000000,5.000000,0.236678,0.273797,0.236678,0.273797
330.567552,4.759989,4.759989,5.000000,5.000000,0.237002,0.274195,0.237002,0.274195
330.569555,4.755229,5.350227,5.000000,5.000000,0.238017,0.182868,0.238017,0.182868
330.571552,4.759989,5.354988,5.000000,5.000000,0.237655,0.181548,0.237655,0.181548
330.573555,5.354988,5.354988,5.000000,5.000000,0.151405,0.180962,0.151405,0.180962
330.575552,5.354988,5.354988,5.000000,5.000000,0.150926,0.180375,0.150926,0.180375
330.577555,5.354988,4.759989,5.000000,5.000000,0.150449,0.272251,0.150449,0.272251
330.579552,5.354988,4.759989,5.000000,5.000000,0.149970,0.272649,0.149970,0.272649
330.581555,4.759989,4.759989,5.000000,5.000000,0.236064,0.273045,0.236064,0.273045
330.583552,4.759989,4.759989,5.000000,5.000000,0.236388,0.273442,0.236388,0.273442
330.585571,4.750469,5.340707,5.000000,5.000000,0.238096,0.183595,0.238096,0.183595
330.587552,4.759989,5.354988,5.000000,5.000000,0.237051,0.180807,0.237051,0.180807
330.589571,5.340707,5.340707,5.000000,5.000000,0.152876,0.182445,0.152876,0.182445
330.591552,5.354988,5.354988,5.000000,5.000000,0.150335,0.179657,0.150335,0.179657
330.593555,5.364508,4.769509,5.000000,5.000000,0.148476,0.270059,0.148476,0.270059
330.595552,5.354988,4.759989,5.000000,5.000000,0.149370,0.271920,0.149370,0.271920
330.597555,4.769509,4.769509,5.000000,5.000000,0.234079,0.270837,0.234079,0.270837
330.599552,4.759989,4.759989,5.000000,5.000000,0.235775,0.272698,0.235775,0.272698
330.601555,4.759989,4.759989,5.000000,5.000000,0.236098,0.273094,0.236098,0.273094
330.603552,4.759989,4.759989,5.000000,5.000000,0.236422,0.273492,0.236422,0.273492
330.605555,4.759989,5.354988,5.000000,5.000000,0.236745,0.181425,0.236745,0.181425
330.607552,4.759989,5.354988,5.000000,5.000000,0.237069,0.180837,0.237069,0.180837
330.609555,4.759989,5.354988,5.000000,5.000000,0.237392,0.180251,0.237392,0.180251
330.611552,4.759989,5.354988,5.000000,5.000000,0.237716,0.179664,0.237716,0.179664
330.613555,4.759989,4.759989,10.000000,10.000000,0.950000,0.950000,1.111057,1.203917
330.615552,5.354988,4.759989,10.000000,10.000000,0.950000,0.950000,1.024484,1.203917
330.617555,5.354988,5.354988,10.000000,10.000000,0.950000,0.950000,1.024484,1.111454
330.619552,5.949986,5.354988,10.000000,10.000000,0.937912,0.950000,0.937912,1.111454
330.621555,6.544985,5.949986,10.000000,10.000000,0.856788,0.950000,0.856788,1.018991
330.623552,6.544985,6.544985,10.000000,10.000000,0.861451,0.926528,0.861451,0.926528
330.625555,7.734982,7.139983,10.000000,10.000000,0.692954,0.839768,0.692954,0.839768
330.627552,7.734982,8.329981,10.000000,10.000000,0.696011,0.659577,0.696011,0.659577
330.629555,8.329981,8.329981,10.000000,10.000000,0.612486,0.662333,0.612486,0.662333
330.631552,8.924979,9.519978,10.000000,10.000000,0.528167,0.480173,0.528167,0.480173
330.633555,9.519978,9.519978,10.000000,10.000000,0.443041,0.480965,0.443041,0.480965
330.635552,10.114976,9.519978,10.000000,10.000000,0.357117,0.481760,0.357117,0.481760
330.637555,10.114976,10.114976,10.000000,10.000000,0.356962,0.390089,0.356962,0.390089
330.639552,10.114976,9.519978,10.000000,10.000000,0.356807,0.482362,0.356807,0.482362
330.641555,9.519978,10.114976,10.000000,10.000000,0.443224,0.390691,0.443224,0.390691
330.643552,9.519978,10.114976,10.000000,10.000000,0.443872,0.390501,0.443872,0.390501
330.645555,10.114976,10.114976,10.000000,10.000000,0.357946,0.390311,0.357946,0.390311
330.647552,10.114976,10.114976,10.000000,10.000000,0.357791,0.390121,0.357791,0.390121
330.649555,10.114976,10.114976,10.000000,10.000000,0.357636,0.389931,0.357636,0.389931
330.651552,10.114976,10.114976,10.000000,10.000000,0.357481,0.389741,0.357481,0.389741
330.653555,10.114976,10.114976,10.000000,10.000000,0.357326,0.389551,0.357326,0.389551
330.655552,10.114976,10.114976,10.000000,10.000000,0.357171,0.389360,0.357171,0.389360
330.657555,10.114976,10.114976,10.000000,10.000000,0.357016,0.389171,0.357016,0.389171
330.659552,10.114976,10.114976,10.000000,10.000000,0.356861,0.388980,0.356861,0.388980
330.661555,9.519978,10.114976,10.000000,10.000000,0.443279,0.388791,0.443279,0.388791
330.663552,10.114976,10.114976,10.000000,10.000000,0.357354,0.388600,0.357354,0.388600
330.665555,10.114976,10.114976,10.000000,10.000000,0.357199,0.388410,0.357199,0.388410
330.667552,10.114976,10.114976,10.000000,10.000000,0.357044,0.388220,0.357044,0.388220
330.669555,10.709975,10.114976,10.000000,10.000000,0.270317,0.388030,0.270317,0.388030
330.671552,10.114976,10.114976,10.000000,10.000000,0.355932,0.387840,0.355932,0.387840
330.673555,10.114976,10.114976,10.000000,10.000000,0.355777,0.387650,0.355777,0.387650
330.675552,10.114976,10.114976,10.000000,10.000000,0.355622,0.387460,0.355622,0.387460
330.677555,9.519978,10.114976,10.000000,10.000000,0.442039,0.387270,0.442039,0.387270
330.679552,10.114976,10.114976,10.000000,10.000000,0.356115,0.387080,0.356115,0.387080
330.681555,10.114976,10.114976,10.000000,10.000000,0.355960,0.386890,0.355960,0.386890
330.683552,10.114976,10.114976,10.000000,10.000000,0.355805,0.386700,0.355805,0.386700
330.685567,10.690935,10.095937,10.000000,10.000000,0.271848,0.389469,0.271848,0.389469
330.687552,10.114976,10.114976,10.000000,10.000000,0.354712,0.386350,0.354712,0.386350
330.689555,10.114976,9.519978,10.000000,10.000000,0.354559,0.478624,0.354559,0.478624
330.691552,10.114976,9.519978,10.000000,10.000000,0.354403,0.479419,0.354403,0.479419
330.693553,9.534258,10.129256,10.000000,10.000000,0.438743,0.385529,0.438743,0.385529
330.695552,9.519978,10.114976,10.000000,10.000000,0.441449,0.387535,0.441449,0.387535
330.697552,10.114976,10.114976,10.000000,10.000000,0.355523,0.387345,0.355523,0.387345
330.699552,10.114976,10.114976,10.000000,10.000000,0.355368,0.387155,0.355368,0.387155
