t,velL,velR,velL_sp,velR_sp,mL,mR,rawL,rawR
1386.984367,20.229952,20.229952,20.000000,20.000000,0.631301,0.681368,0.631301,0.681368
1386.986357,19.634954,19.634954,20.000000,20.000000,0.634227,0.685326,0.634227,0.685326
1386.988367,19.634954,19.634954,20.000000,20.000000,0.636952,0.689010,0.636952,0.689010
1386.990357,20.229952,20.229952,20.000000,20.000000,0.631621,0.684019,0.631621,0.684019
1386.992367,19.634954,19.634954,20.000000,20.000000,0.634602,0.687843,0.634602,0.687843
1386.994357,19.634954,19.634954,20.000000,20.000000,0.637334,0.691346,0.637334,0.691346
1386.996367,20.229952,20.229952,20.000000,20.000000,0.631977,0.686167,0.631977,0.686167
1386.998357,19.634954,19.634954,20.000000,20.000000,0.634963,0.689840,0.634963,0.689840
1387.000367,19.634954,19.634954,20.000000,20.000000,0.637744,0.693263,0.637744,0.693263
1387.002357,20.229952,20.229952,20.000000,20.000000,0.632463,0.688037,0.632463,0.688037
1387.004367,19.634954,19.634954,20.000000,20.000000,0.635490,0.691645,0.635490,0.691645
1387.006357,19.634954,20.229952,20.000000,20.000000,0.638264,0.686586,0.638264,0.686586
1387.008367,20.229952,20.229952,20.000000,20.000000,0.632945,0.681904,0.632945,0.681904
1387.010357,19.634954,19.634954,20.000000,20.000000,0.635966,0.686024,0.635966,0.686024
1387.012367,19.634954,20.229952,20.000000,20.000000,0.638778,0.681414,0.638778,0.681414
1387.014357,20.229952,19.634954,20.000000,20.000000,0.633526,0.685598,0.633526,0.685598
1387.016367,19.634954,19.634954,20.000000,20.000000,0.636579,0.689490,0.636579,0.689490
1387.018357,19.634954,20.229952,20.000000,20.000000,0.639377,0.684686,0.639377,0.684686
1387.020367,20.229952,19.634954,20.000000,20.000000,0.634079,0.688682,0.634079,0.688682
1387.022357,19.634954,20.229952,20.000000,20.000000,0.637119,0.683971,0.637119,0.683971
1387.024367,20.229952,20.229952,20.000000,20.000000,0.632043,0.679610,0.632043,0.679610
1387.026357,20.229952,19.634954,20.000000,20.000000,0.627449,0.684018,0.627449,0.684018
1387.028369,19.625435,20.220432,20.000000,20.000000,0.631237,0.679804,0.631237,0.679804
1387.030357,19.634954,19.634954,20.000000,20.000000,0.634565,0.684212,0.634565,0.684212
1387.032358,19.653994,19.653994,20.000000,20.000000,0.637399,0.688028,0.637399,0.688028
1387.034357,19.634954,20.229952,20.000000,20.000000,0.640269,0.683415,0.640269,0.683415
1387.036367,20.234713,19.639713,20.000000,20.000000,0.634966,0.687540,0.634966,0.687540
1387.038357,20.229952,19.634954,20.000000,20.000000,0.630227,0.691378,0.630227,0.691378
1387.040359,19.630194,20.225193,20.000000,20.000000,0.633804,0.686594,0.633804,0.686594
1387.042357,19.634954,19.634954,20.000000,20.000000,0.637032,0.690551,0.637032,0.690551
1387.044367,19.634954,20.229952,20.000000,20.000000,0.640027,0.685778,0.640027,0.685778
1387.046357,19.634954,20.229952,20.000000,20.000000,0.642771,0.681449,0.642771,0.681449
1387.048367,20.206152,19.611155,20.000000,20.000000,0.637741,0.686220,0.637741,0.686220
1387.050357,20.229952,20.229952,20.000000,20.000000,0.632877,0.681874,0.632877,0.681874
1387.052367,19.634954,19.634954,20.000000,20.000000,0.636287,0.686293,0.636287,0.686293
1387.054357,19.634954,19.634954,20.000000,20.000000,0.639405,0.690329,0.639405,0.690329
1387.056367,19.634954,20.229952,20.000000,20.000000,0.642309,0.685642,0.642309,0.685642
1387.058357,19.634954,19.634954,20.000000,20.000000,0.644972,0.689757,0.644972,0.689757
1387.060367,20.229952,19.634954,20.000000,20.000000,0.639550,0.693585,0.639550,0.693585
1387.062357,20.229952,20.229952,20.000000,20.000000,0.634644,0.688723,0.634644,0.688723
1387.064367,19.634954,19.634954,20.000000,20.000000,0.638016,0.692667,0.638016,0.692667
1387.066357,20.229952,20.229952,20.000000,20.000000,0.633265,0.687909,0.633265,0.687909
1387.068367,19.634954,20.229952,20.000000,20.000000,0.636780,0.683505,0.636780,0.683505
1387.070357,19.634954,19.634954,20.000000,20.000000,0.639993,0.687874,0.639993,0.687874
1387.072367,20.229952,20.229952,20.000000,20.000000,0.635077,0.683492,0.635077,0.683492
1387.074357,19.634954,19.634954,20.000000,20.000000,0.638459,0.687882,0.638459,0.687882
1387.076367,20.229952,20.229952,20.000000,20.000000,0.633699,0.683520,0.633699,0.683520
1387.078357,20.229952,20.229952,20.000000,20.000000,0.629388,0.679559,0.629388,0.679559
1387.080367,19.634954,19.634954,20.000000,20.000000,0.633307,0.684332,0.633307,0.684332
1387.082357,20.229952,20.229952,20.000000,20.000000,0.629048,0.680319,0.629048,0.680319
1387.084367,19.634954,19.634954,20.000000,20.000000,0.633015,0.685044,0.633015,0.685044
1387.086357,19.634954,19.634954,20.000000,20.000000,0.636633,0.689354,0.636633,0.689354
1387.088367,20.229952,20.229952,20.000000,20.000000,0.632091,0.684919,0.632091,0.684919
1387.090357,19.634954,19.634954,20.000000,20.000000,0.635809,0.689261,0.635809,0.689261
1387.092367,20.229952,20.229952,20.000000,20.000000,0.631358,0.684854,0.631358,0.684854
1387.094357,20.229952,20.229952,20.000000,20.000000,0.627324,0.680854,0.627324,0.680854
1387.096367,19.634954,19.634954,20.000000,20.000000,0.631499,0.685590,0.631499,0.685590
1387.098357,20.229952,20.229952,20.000000,20.000000,0.627469,0.681544,0.627469,0.681544
1387.100367,19.634954,19.634954,20.000000,20.000000,0.631647,0.686238,0.631647,0.686238
1387.102357,19.634954,19.634954,20.000000,20.000000,0.635455,0.690521,0.635455,0.690521
1387.104367,20.229952,20.229952,20.000000,20.000000,0.631086,0.686061,0.631086,0.686061
1387.106357,19.634954,19.634954,20.000000,20.000000,0.634961,0.690380,0.634961,0.690380
1387.108367,19.634954,20.229952,20.000000,20.000000,0.638560,0.685953,0.638560,0.685953
1387.110357,20.229952,20.229952,20.000000,20.000000,0.634014,0.681934,0.634014,0.681934
1387.112367,19.634954,19.634954,20.000000,20.000000,0.637717,0.686653,0.637717,0.686653
1387.114357,20.229952,20.229952,20.000000,20.000000,0.633264,0.682591,0.633264,0.682591
1387.116367,20.229952,19.634954,20.000000,20.000000,0.629146,0.687271,0.629146,0.687271
1387.118357,19.634954,19.634954,20.000000,20.000000,0.633246,0.691542,0.633246,0.691542
1387.120367,19.634954,20.229952,20.000000,20.000000,0.637052,0.687070,0.637052,0.687070
1387.122357,19.634954,19.634954,20.000000,20.000000,0.640527,0.691378,0.640527,0.691378
1387.124367,19.634954,20.229952,20.000000,20.000000,0.643757,0.686941,0.643757,0.686941
1387.126357,20.229952,20.229952,20.000000,20.000000,0.638880,0.682914,0.638880,0.682914
1387.128367,20.229952,19.634954,20.000000,20.000000,0.634372,0.687625,0.634372,0.687625
1387.130357,19.634954,20.229952,20.000000,20.000000,0.638122,0.683557,0.638122,0.683557
1387.132367,20.229952,19.634954,20.000000,20.000000,0.633699,0.688230,0.633699,0.688230
1387.134357,19.634954,19.634954,20.000000,20.000000,0.637526,0.692495,0.637526,0.692495
1387.136364,19.639713,20.234713,20.000000,20.000000,0.641012,0.687956,0.641012,0.687956
1387.138381,20.168074,19.573074,20.000000,20.000000,0.637197,0.693197,0.637197,0.693197
1387.140424,19.492155,20.082394,20.000000,20.000000,0.642784,0.690743,0.642784,0.690743
1387.142403,20.110952,20.110952,20.000000,20.000000,0.639672,0.688173,0.639672,0.688173
1387.144357,20.244232,19.649235,20.000000,20.000000,0.635130,0.692229,0.635130,0.692229
1387.146358,19.687313,20.287073,20.000000,20.000000,0.638238,0.687036,0.638238,0.687036
1387.148358,20.396553,19.796793,20.000000,20.000000,0.631722,0.689205,0.631722,0.689205
1387.150357,19.744434,20.344193,20.000000,20.000000,0.634374,0.683476,0.634374,0.683476
1387.152359,19.625435,20.220432,20.000000,20.000000,0.638395,0.679959,0.638395,0.679959
1387.154373,20.191874,19.596874,20.000000,20.000000,0.634576,0.685576,0.634576,0.685576
1387.156358,19.634954,20.229952,20.000000,20.000000,0.638446,0.681792,0.638446,0.681792
1387.158357,20.229952,19.634954,20.000000,20.000000,0.634165,0.686693,0.634165,0.686693
1387.160358,20.229952,19.634954,20.000000,20.000000,0.630242,0.691208,0.630242,0.691208
1387.162357,19.673035,20.268032,20.000000,20.000000,0.634014,0.686424,0.634014,0.686424
1387.164367,20.206152,19.611155,20.000000,20.000000,0.630416,0.691335,0.630416,0.691335
1387.166357,19.634954,20.229952,20.000000,20.000000,0.634674,0.687114,0.634674,0.687114
1387.168367,19.611155,20.206152,20.000000,20.000000,0.638941,0.683541,0.638941,0.683541
1387.170357,20.229952,19.634954,20.000000,20.000000,0.634685,0.688327,0.634685,0.688327
1387.172367,19.634954,20.229952,20.000000,20.000000,0.638655,0.684330,0.638655,0.684330
1387.174357,19.634954,19.634954,20.000000,20.000000,0.642276,0.689064,0.642276,0.689064
1387.176367,20.229952,20.229952,20.000000,20.000000,0.637735,0.685019,0.637735,0.685019
1387.178357,19.634954,20.229952,20.000000,20.000000,0.641456,0.681344,0.641456,0.681344
1387.180367,20.229952,19.634954,20.000000,20.000000,0.637007,0.686379,0.637007,0.686379
1387.182357,20.229952,20.229952,20.000000,20.000000,0.632975,0.682601,0.632975,0.682601
1387.184367,19.634954,19.634954,20.000000,20.000000,0.637151,0.687542,0.637151,0.687542
1387.186357,20.229952,20.229952,20.000000,20.000000,0.633123,0.683680,0.633123,0.683680
1387.188367,19.634954,20.229952,20.000000,20.000000,0.637302,0.680100,0.637302,0.680100
1387.190357,20.229952,19.634954,20.000000,20.000000,0.633277,0.685209,0.633277,0.685209
1387.192367,20.229952,20.229952,20.000000,20.000000,0.629553,0.681508,0.629553,0.681508
1387.194357,19.634954,19.634954,20.000000,20.000000,0.634007,0.686510,0.634007,0.686510
1387.196369,20.220432,20.220432,20.000000,20.000000,0.630355,0.682842,0.630355,0.682842
1387.198357,19.634954,20.229952,20.000000,20.000000,0.634750,0.679380,0.634750,0.679380
1387.200358,20.248993,19.653994,20.000000,20.000000,0.630689,0.684318,0.630689,0.684318
1387.202357,20.229952,20.229952,20.000000,20.000000,0.627222,0.680722,0.627222,0.680722
1387.204367,19.639713,19.639713,20.000000,20.000000,0.631869,0.685778,0.631869,0.685778
1387.206357,20.229952,19.634954,20.000000,20.000000,0.628326,0.690452,0.628326,0.690452
1387.208358,19.634954,20.229952,20.000000,20.000000,0.632933,0.686369,0.632933,0.686369
1387.210357,19.634954,19.634954,20.000000,20.000000,0.637162,0.691028,0.637162,0.691028
1387.212358,20.248993,20.248993,20.000000,20.000000,0.632929,0.686644,0.632929,0.686644
1387.214357,19.634954,20.229952,20.000000,20.000000,0.637172,0.682893,0.637172,0.682893
1387.216367,20.206152,19.611155,20.000000,20.000000,0.633504,0.688214,0.633504,0.688214
1387.218357,20.229952,20.229952,20.000000,20.000000,0.629864,0.684361,0.629864,0.684361
1387.220367,19.611155,19.611155,20.000000,20.000000,0.634715,0.689572,0.634715,0.689572
1387.222357,20.229952,19.634954,20.000000,20.000000,0.630985,0.693989,0.630985,0.693989
1387.224367,19.634954,20.229952,20.000000,20.000000,0.635438,0.689651,0.635438,0.689651
1387.226357,19.634954,19.634954,20.000000,20.000000,0.639494,0.694080,0.639494,0.694080
1387.228367,20.229952,20.229952,20.000000,20.000000,0.635353,0.689754,0.635353,0.689754
1387.230357,19.634954,20.229952,20.000000,20.000000,0.639432,0.685826,0.639432,0.685826
1387.232367,20.229952,19.634954,20.000000,20.000000,0.635313,0.690630,0.635313,0.690630
1387.234357,20.229952,20.229952,20.000000,20.000000,0.631578,0.686643,0.631578,0.686643
1387.236367,19.634954,19.634954,20.000000,20.000000,0.636026,0.691392,0.636026,0.691392
1387.238357,20.229952,20.229952,20.000000,20.000000,0.632243,0.687358,0.632243,0.687358
1387.240367,19.634954,20.229952,20.000000,20.000000,0.636648,0.683619,0.636648,0.683619
1387.242357,20.229952,19.634954,20.000000,20.000000,0.632825,0.688586,0.632825,0.688586
1387.244367,20.229952,20.229952,20.000000,20.000000,0.629287,0.684754,0.629287,0.684754
1387.246357,19.634954,19.634954,20.000000,20.000000,0.633909,0.689638,0.633909,0.689638
1387.248367,20.229952,20.229952,20.000000,20.000000,0.630288,0.685731,0.630288,0.685731
1387.250357,19.634954,20.229952,20.000000,20.000000,0.634835,0.682178,0.634835,0.682178
1387.252367,19.634954,19.634954,20.000000,20.000000,0.639052,0.687327,0.639052,0.687327
1387.254357,20.229952,20.229952,20.000000,20.000000,0.635062,0.683651,0.635062,0.683651
1387.256367,19.634954,19.634954,20.000000,20.000000,0.639275,0.688686,0.639275,0.688686
1387.258357,19.634954,20.229952,20.000000,20.000000,0.643115,0.684909,0.643115,0.684909
1387.260367,20.229952,20.229952,20.000000,20.000000,0.638776,0.681406,0.638776,0.681406
1387.262357,19.634954,19.634954,20.000000,20.000000,0.642678,0.686585,0.642678,0.686585
1387.264367,20.229952,20.229952,20.000000,20.000000,0.638395,0.682948,0.638395,0.682948
1387.266357,20.229952,19.634954,20.000000,20.000000,0.634513,0.688007,0.634513,0.688007
1387.268367,19.634954,20.229952,20.000000,20.000000,0.638826,0.684261,0.638826,0.684261
1387.270357,20.229952,20.229952,20.000000,20.000000,0.634922,0.680854,0.634922,0.680854
1387.272367,19.634954,19.634954,20.000000,20.000000,0.639215,0.686136,0.639215,0.686136
1387.274357,20.229952,20.229952,20.000000,20.000000,0.635292,0.682580,0.635292,0.682580
1387.276367,20.229952,19.634954,20.000000,20.000000,0.631662,0.687725,0.631662,0.687725
1387.278357,19.634954,20.229952,20.000000,20.000000,0.636200,0.684046,0.636200,0.684046
1387.280367,20.229952,20.229952,20.000000,20.000000,0.632503,0.680634,0.632503,0.680634
1387.282357,19.634954,19.634954,20.000000,20.000000,0.636982,0.685895,0.636982,0.685895
1387.284367,20.229952,20.229952,20.000000,20.000000,0.633230,0.682334,0.633230,0.682334
1387.286357,20.229952,19.634954,20.000000,20.000000,0.629824,0.687460,0.629824,0.687460
1387.288367,19.634954,19.634954,20.000000,20.000000,0.634576,0.692220,0.634576,0.692220
1387.290357,20.229952,20.229952,20.000000,20.000000,0.631065,0.688195,0.631065,0.688195
1387.292367,19.634954,19.634954,20.000000,20.000000,0.635720,0.692908,0.635720,0.692908
1387.294357,19.634954,20.229952,20.000000,20.000000,0.639958,0.688842,0.639958,0.688842
1387.296367,20.229952,20.229952,20.000000,20.000000,0.635984,0.685073,0.635984,0.685073
1387.298357,19.634954,19.634954,20.000000,20.000000,0.640213,0.690013,0.640213,0.690013
1387.300367,20.229952,20.229952,20.000000,20.000000,0.636232,0.686157,0.636232,0.686157
1387.302357,20.229952,19.634954,20.000000,20.000000,0.632621,0.691019,0.632621,0.691019
1387.304367,19.634954,20.229952,20.000000,20.000000,0.637184,0.687091,0.637184,0.687091
1387.306357,20.229952,20.229952,20.000000,20.000000,0.633504,0.683521,0.633504,0.683521
1387.308367,19.634954,19.634954,20.000000,20.000000,0.638003,0.688653,0.638003,0.688653
1387.310357,20.229952,20.229952,20.000000,20.000000,0.634265,0.684962,0.634265,0.684962
1387.312367,20.229952,19.634954,20.000000,20.000000,0.630805,0.689983,0.630805,0.689983
1387.314357,19.634954,20.229952,20.000000,20.000000,0.635497,0.686193,0.635497,0.686193
1387.316367,20.229952,20.229952,20.000000,20.000000,0.631941,0.682678,0.631941,0.682678
1387.318357,19.634954,19.634954,20.000000,20.000000,0.636545,0.687847,0.636545,0.687847
1387.320367,19.634954,20.229952,20.000000,20.000000,0.640816,0.684201,0.640816,0.684201
1387.322357,20.229952,19.634954,20.000000,20.000000,0.636873,0.689252,0.636873,0.689252
1387.324367,19.634954,20.229952,20.000000,20.000000,0.641130,0.685498,0.641130,0.685498
1387.326357,20.229952,20.229952,20.000000,20.000000,0.637176,0.682084,0.637176,0.682084
1387.328367,20.229952,19.634954,20.000000,20.000000,0.633516,0.687360,0.633516,0.687360
1387.330357,19.634954,20.229952,20.000000,20.000000,0.638029,0.683798,0.638029,0.683798
1387.332367,20.229952,19.634954,20.000000,20.000000,0.634308,0.688938,0.634308,0.688938
1387.334357,19.634954,20.229952,20.000000,20.000000,0.638764,0.685254,0.638764,0.685254
1387.336357,20.253752,20.253752,20.000000,20.000000,0.634695,0.681517,0.634695,0.681517
1387.338377,20.177593,20.177593,20.000000,20.000000,0.631947,0.679136,0.631947,0.679136
1387.340379,20.196632,20.196632,20.000000,20.000000,0.629198,0.676695,0.629198,0.676695
1387.342393,20.134752,20.134752,20.000000,20.000000,0.627485,0.675314,0.627485,0.675314
1387.344359,19.625435,20.220432,20.000000,20.000000,0.632578,0.672873,0.632578,0.672873
1387.346373,20.239473,19.644474,20.000000,20.000000,0.629190,0.678761,0.629190,0.678761
1387.348377,19.639713,19.639713,20.000000,20.000000,0.634044,0.684205,0.634044,0.684205
1387.350387,20.244232,19.649235,20.000000,20.000000,0.630480,0.689086,0.630480,0.689086
1387.352357,20.234713,19.639713,20.000000,20.000000,0.627394,0.693627,0.627394,0.693627
1387.354357,19.673035,20.268032,20.000000,20.000000,0.631948,0.688993,0.631948,0.688993
1387.356358,20.277552,20.277552,20.000000,20.000000,0.628130,0.684604,0.628130,0.684604
1387.358357,19.706354,19.706354,20.000000,20.000000,0.632180,0.688642,0.632180,0.688642
1387.360367,19.606394,20.201393,20.000000,20.000000,0.637245,0.685351,0.637245,0.685351
1387.362357,19.634954,19.634954,20.000000,20.000000,0.641478,0.690323,0.641478,0.690323
1387.364367,19.611155,20.206152,20.000000,20.000000,0.645723,0.686834,0.645723,0.686834
1387.366357,19.634954,20.229952,20.000000,20.000000,0.649282,0.683328,0.649282,0.683328
1387.368357,20.253752,19.658754,20.000000,20.000000,0.644391,0.688159,0.644391,0.688159
1387.370357,20.229952,20.229952,20.000000,20.000000,0.640229,0.684533,0.640229,0.684533
1387.372367,19.634954,19.634954,20.000000,20.000000,0.644306,0.689631,0.644306,0.689631
1387.374357,20.229952,20.229952,20.000000,20.000000,0.640189,0.685909,0.640189,0.685909
1387.376357,19.634954,20.229952,20.000000,20.000000,0.644267,0.682474,0.644267,0.682474
1387.378357,20.229952,19.634954,20.000000,20.000000,0.640150,0.687722,0.640150,0.687722
1387.380359,20.248993,20.248993,20.000000,20.000000,0.636124,0.683870,0.636124,0.683870
1387.382357,19.634954,19.634954,20.000000,20.000000,0.640554,0.689004,0.640554,0.689004
1387.384367,20.201393,20.201393,20.000000,20.000000,0.637123,0.685713,0.637123,0.685713
1387.386357,19.634954,20.229952,20.000000,20.000000,0.641467,0.682318,0.641467,0.682318
1387.388367,20.206152,19.611155,20.000000,20.000000,0.637908,0.687950,0.637908,0.687950
1387.390357,20.229952,20.229952,20.000000,20.000000,0.634366,0.684377,0.634366,0.684377
1387.392367,19.634954,19.634954,20.000000,20.000000,0.638992,0.689507,0.638992,0.689507
1387.394357,20.229952,20.229952,20.000000,20.000000,0.635369,0.685814,0.635369,0.685814
1387.396367,19.634954,20.229952,20.000000,20.000000,0.639920,0.682390,0.639920,0.682390
1387.398357,20.229952,19.634954,20.000000,20.000000,0.636230,0.687639,0.636230,0.687639
1387.400367,20.229952,20.229952,20.000000,20.000000,0.632814,0.684068,0.632814,0.684068
1387.402357,19.634954,19.634954,20.000000,20.000000,0.637544,0.689186,0.637544,0.689186
1387.404367,20.229952,20.229952,20.000000,20.000000,0.634024,0.685493,0.634024,0.685493
1387.406357,19.634954,20.229952,20.000000,20.000000,0.638662,0.682134,0.638662,0.682134
1387.408367,20.229952,19.634954,20.000000,20.000000,0.635056,0.687460,0.635056,0.687460
1387.410357,20.229952,20.229952,20.000000,20.000000,0.631781,0.683944,0.631781,0.683944
1387.412367,19.634954,19.634954,20.000000,20.000000,0.636654,0.689126,0.636654,0.689126
1387.414357,20.229952,20.229952,20.000000,20.000000,0.633252,0.685479,0.633252,0.685479
1387.416367,19.634954,20.229952,20.000000,20.000000,0.638007,0.682098,0.638007,0.682098
1387.418357,19.634954,19.634954,20.000000,20.000000,0.642334,0.687386,0.642334,0.687386
1387.420367,20.229952,20.229952,20.000000,20.000000,0.638442,0.683850,0.638442,0.683850
1387.422357,19.634954,19.634954,20.000000,20.000000,0.642746,0.688999,0.642746,0.688999
1387.424367,20.229952,20.229952,20.000000,20.000000,0.638833,0.685335,0.638833,0.685335
1387.426357,20.229952,20.229952,20.000000,20.000000,0.635283,0.682003,0.635283,0.682003
1387.428367,20.229952,20.229952,20.000000,20.000000,0.631996,0.678909,0.631996,0.678909
1387.430357,20.229952,20.229952,20.000000,20.000000,0.629008,0.676089,0.629008,0.676089
1387.432367,19.634954,19.634954,20.000000,20.000000,0.634144,0.681910,0.634144,0.681910
1387.434357,20.229952,20.229952,20.000000,20.000000,0.630978,0.678839,0.630978,0.678839
1387.436367,19.634954,19.634954,20.000000,20.000000,0.635951,0.684430,0.635951,0.684430
1387.438357,20.229952,20.229952,20.000000,20.000000,0.632639,0.681152,0.632639,0.681152
1387.440367,20.229952,20.229952,20.000000,20.000000,0.629571,0.678108,0.629571,0.678108
1387.442357,19.634954,19.634954,20.000000,20.000000,0.634614,0.683700,0.634614,0.683700
1387.444367,19.634954,20.229952,20.000000,20.000000,0.639288,0.680444,0.639288,0.680444
1387.446357,19.634954,19.634954,20.000000,20.000000,0.643542,0.685844,0.643542,0.685844
1387.448367,19.634954,20.229952,20.000000,20.000000,0.647489,0.682412,0.647489,0.682412
1387.450357,20.229952,20.229952,20.000000,20.000000,0.643256,0.679286,0.643256,0.679286
1387.452367,20.229952,19.634954,20.000000,20.000000,0.639341,0.684828,0.639341,0.684828
1387.454357,20.229952,20.229952,20.000000,20.000000,0.635788,0.681505,0.635788,0.681505
1387.456367,20.229952,19.634954,20.000000,20.000000,0.632499,0.686864,0.632499,0.686864
1387.458357,20.229952,20.229952,20.000000,20.000000,0.629509,0.683378,0.629509,0.683378
1387.460367,20.229952,20.229952,20.000000,20.000000,0.626737,0.680143,0.626737,0.680143
1387.462357,19.634954,19.634954,20.000000,20.000000,0.632046,0.685563,0.632046,0.685563
1387.464367,19.634954,20.229952,20.000000,20.000000,0.636964,0.682148,0.636964,0.682148
1387.466357,19.634954,19.634954,20.000000,20.000000,0.641438,0.687407,0.641438,0.687407
1387.468367,19.634954,19.634954,20.000000,20.000000,0.645588,0.692287,0.645588,0.692287
1387.470357,20.229952,20.229952,20.000000,20.000000,0.641536,0.688371,0.641536,0.688371
1387.472367,20.229952,19.634954,20.000000,20.000000,0.637788,0.693184,0.637788,0.693184
1387.474357,20.229952,20.229952,20.000000,20.000000,0.634386,0.689207,0.634386,0.689207
1387.476367,20.229952,20.229952,20.000000,20.000000,0.631235,0.685521,0.631235,0.685521
1387.478357,20.229952,19.634954,20.000000,20.000000,0.628369,0.690536,0.628369,0.690536
1387.480367,20.229952,20.229952,20.000000,20.000000,0.625711,0.686748,0.625711,0.686748
1387.482357,19.634954,19.634954,20.000000,20.000000,0.631123,0.691671,0.631123,0.691671
1387.484367,19.634954,20.229952,20.000000,20.000000,0.636135,0.687800,0.636135,0.687800
1387.486357,19.634954,20.229952,20.000000,20.000000,0.640694,0.684281,0.640694,0.684281
1387.488367,19.634954,19.634954,20.000000,20.000000,0.644921,0.689459,0.644921,0.689459
1387.490357,20.229952,20.229952,20.000000,20.000000,0.640940,0.685811,0.640940,0.685811
1387.492367,20.229952,19.634954,20.000000,20.000000,0.637256,0.690870,0.637256,0.690870
1387.494357,20.229952,20.229952,20.000000,20.000000,0.633912,0.687115,0.633912,0.687115
1387.496367,20.229952,20.229952,20.000000,20.000000,0.630813,0.683632,0.630813,0.683632
1387.498357,19.634954,20.229952,20.000000,20.000000,0.635830,0.680462,0.635830,0.680462
1387.500367,20.229952,20.229952,20.000000,20.000000,0.632573,0.677518,0.632573,0.677518
1387.502357,19.634954,19.634954,20.000000,20.000000,0.637446,0.683199,0.637446,0.683199
1387.504367,19.634954,20.229952,20.000000,20.000000,0.641963,0.680025,0.641963,0.680025
1387.506357,20.229952,19.634954,20.000000,20.000000,0.638243,0.685499,0.638243,0.685499
1387.508367,19.634954,19.634954,20.000000,20.000000,0.642704,0.690579,0.642704,0.690579
1387.510357,20.229952,20.229952,20.000000,20.000000,0.638933,0.686841,0.638933,0.686841
1387.512367,20.229952,19.634954,20.000000,20.000000,0.635442,0.691819,0.635442,0.691819
1387.514357,19.634954,20.229952,20.000000,20.000000,0.640106,0.687989,0.640106,0.687989
1387.516367,20.229952,20.229952,20.000000,20.000000,0.636524,0.684439,0.636524,0.684439
1387.518357,19.634954,20.229952,20.000000,20.000000,0.641106,0.681208,0.641106,0.681208
1387.520367,20.229952,20.229952,20.000000,20.000000,0.637450,0.678208,0.637450,0.678208
1387.522357,20.229952,19.634954,20.000000,20.000000,0.634130,0.683839,0.634130,0.683839
1387.524367,20.229952,20.229952,20.000000,20.000000,0.631054,0.680618,0.631054,0.680618
1387.526357,20.229952,19.634954,20.000000,20.000000,0.628257,0.686051,0.628257,0.686051
1387.528367,20.229952,19.634954,20.000000,20.000000,0.625661,0.691092,0.625661,0.691092
1387.530357,20.229952,20.229952,20.000000,20.000000,0.623295,0.687320,0.623295,0.687320
1387.532367,19.634954,19.634954,20.000000,20.000000,0.629003,0.692266,0.629003,0.692266
1387.534357,20.229952,20.229952,20.000000,20.000000,0.626351,0.688408,0.626351,0.688408
1387.536369,19.625435,20.220432,20.000000,20.000000,0.631928,0.684963,0.631928,0.684963
1387.538373,20.187113,20.187113,20.000000,20.000000,0.629579,0.682284,0.629579,0.682284
1387.540396,20.153793,20.153793,20.000000,20.000000,0.627849,0.680274,0.627849,0.680274
1387.542376,19.587355,20.177593,20.000000,20.000000,0.633711,0.678127,0.633711,0.678127
1387.544392,20.168074,20.168074,20.000000,20.000000,0.631448,0.676252,0.631448,0.676252
1387.546373,19.634954,19.634954,20.000000,20.000000,0.636395,0.682015,0.636395,0.682015
1387.548382,20.263273,20.263273,20.000000,20.000000,0.632653,0.678469,0.632653,0.678469
1387.550373,20.234713,19.639713,20.000000,20.000000,0.629625,0.684005,0.629625,0.684005
1387.552358,19.715874,19.715874,20.000000,20.000000,0.633665,0.688012,0.633665,0.688012
1387.554358,19.668274,20.263273,20.000000,20.000000,0.638031,0.683992,0.638031,0.683992
1387.556359,19.687313,19.687313,20.000000,20.000000,0.641790,0.688436,0.641790,0.688436
1387.558358,19.668274,20.263273,20.000000,20.000000,0.645495,0.684386,0.645495,0.684386
1387.560357,20.229952,20.229952,20.000000,20.000000,0.641477,0.681135,0.641477,0.681135
1387.562357,20.229952,19.634954,20.000000,20.000000,0.637794,0.686550,0.637794,0.686550
1387.564358,19.634954,20.229952,20.000000,20.000000,0.642290,0.683120,0.642290,0.683120
1387.566357,20.229952,19.634954,20.000000,20.000000,0.638552,0.688371,0.638552,0.688371
1387.568358,19.630194,19.630194,20.000000,20.000000,0.643059,0.693272,0.643059,0.693272
1387.570357,20.229952,20.229952,20.000000,20.000000,0.639268,0.689310,0.639268,0.689310
1387.572358,20.229952,19.634954,20.000000,20.000000,0.635790,0.694080,0.635790,0.694080
1387.574357,19.634954,20.229952,20.000000,20.000000,0.640470,0.690065,0.640470,0.690065
1387.576358,20.229952,20.229952,20.000000,20.000000,0.636899,0.686377,0.636899,0.686377
1387.578357,19.634954,20.229952,20.000000,20.000000,0.641495,0.682992,0.641495,0.682992
1387.580358,20.229952,20.229952,20.000000,20.000000,0.637847,0.679878,0.637847,0.679878
1387.582357,20.229952,19.634954,20.000000,20.000000,0.634507,0.685417,0.634507,0.685417
1387.584358,19.634954,20.229952,20.000000,20.000000,0.639312,0.682103,0.639312,0.682103
1387.586357,20.229952,19.634954,20.000000,20.000000,0.635855,0.687460,0.635855,0.687460
1387.588358,19.634954,19.634954,20.000000,20.000000,0.640555,0.692389,0.640555,0.692389
