t,velL,velR,velL_sp,velR_sp,mL,mR
301.851764,23.799944,20.943951,,,0.700000,0.700000
301.856764,22.847946,21.895948,,,0.700000,0.700000
301.861764,22.847946,20.943951,,,0.700000,0.700000
301.866764,23.799944,21.895948,,,0.700000,0.700000
301.871764,22.847946,20.943951,,,0.700000,0.700000
301.876764,23.799944,21.895948,,,0.700000,0.700000
301.881764,22.847946,20.943951,,,0.700000,0.700000
301.886764,22.847946,21.895948,,,0.700000,0.700000
301.891764,23.799944,20.943951,,,0.700000,0.700000
301.896764,22.847946,21.895948,,,0.700000,0.700000
301.901764,23.799944,21.895948,,,0.700000,0.700000
301.906764,22.847946,20.943951,,,0.700000,0.700000
301.911764,22.847946,21.895948,,,0.700000,0.700000
301.916764,23.799944,20.943951,,,0.700000,0.700000
301.921764,22.847946,21.895948,,,0.700000,0.700000
301.926765,22.843187,20.939192,,,0.700000,0.700000
301.931764,23.804705,21.895948,,,0.700000,0.700000
301.936764,22.847946,20.943951,,,0.700000,0.700000
301.941764,23.799944,21.895948,,,0.700000,0.700000
301.946792,23.666664,21.772188,,,0.700000,0.700000
301.951790,23.809464,22.852707,,,0.700000,0.700000
301.956772,21.972109,20.063353,,,0.000000,0.000000
301.961764,22.881266,20.977270,,,0.000000,0.000000
301.966765,20.939192,19.035196,,,0.000000,0.000000
301.971769,19.972914,19.020916,,,0.000000,0.000000
301.976776,19.011396,17.107401,,,0.000000,0.000000
301.981764,17.174040,15.265285,,,0.000000,0.000000
301.986764,16.183962,15.231964,,,0.000000,0.000000
301.991764,16.183962,13.327969,,,0.000000,0.000000
301.996764,14.279966,12.375971,,,0.000000,0.000000
302.001764,13.327969,11.423973,,,0.000000,0.000000
302.006764,11.423973,11.423973,,,0.000000,0.000000
302.011764,11.423973,9.519978,,,0.000000,0.000000
302.016764,11.423973,9.519978,,,0.000000,0.000000
302.021764,9.519978,8.567980,,,0.000000,0.000000
302.026764,8.567980,7.615982,,,0.000000,0.000000
302.031764,8.567980,6.663984,,,0.000000,0.000000
302.036764,7.615982,6.663984,,,0.000000,0.000000
302.041764,6.663984,5.711987,,,0.000000,0.000000
302.046764,6.663984,5.711987,,,0.000000,0.000000
302.051764,5.711987,5.711987,,,0.000000,0.000000
302.056764,5.711987,3.807991,,,0.000000,0.000000
302.061764,4.759989,4.759989,,,0.000000,0.000000
302.066764,4.759989,3.807991,,,0.000000,0.000000
302.071764,3.807991,2.855993,,,0.000000,0.000000
302.076764,3.807991,3.807991,,,0.000000,0.000000
302.081764,3.807991,2.855993,,,0.000000,0.000000
302.086764,2.855993,2.855993,,,0.000000,0.000000
302.091764,2.855993,1.903996,,,0.000000,0.000000
302.096764,1.903996,1.903996,,,0.000000,0.000000
302.101764,2.855993,1.903996,,,0.000000,0.000000
302.106764,1.903996,1.903996,,,0.000000,0.000000
302.111764,1.903996,1.903996,,,0.000000,0.000000
302.116764,1.903996,0.951998,,,0.000000,0.000000
302.121764,0.951998,1.903996,,,0.000000,0.000000
302.126764,1.903996,0.951998,,,0.000000,0.000000
302.131767,0.947238,0.947238,,,0.000000,0.000000
302.136764,0.951998,0.000000,,,0.000000,0.000000
302.141764,0.951998,0.951998,,,0.000000,0.000000
302.146764,0.951998,0.951998,,,0.000000,0.000000
302.151764,0.000000,0.951998,,,0.000000,0.000000
302.156764,0.951998,0.000000,,,0.000000,0.000000
302.161764,0.000000,0.951998,,,0.000000,0.000000
302.166764,0.951998,0.000000,,,0.000000,0.000000
302.171764,0.000000,0.000000,,,0.000000,0.000000
302.176764,0.000000,0.000000,,,0.000000,0.000000
302.181764,0.000000,0.000000,,,0.000000,0.000000
302.186764,0.000000,0.000000,,,0.000000,0.000000
302.191764,0.951998,0.000000,,,0.000000,0.000000
302.196764,0.000000,0.000000,,,0.000000,0.000000
302.201764,0.000000,0.000000,,,0.000000,0.000000
302.206764,0.000000,0.000000,,,0.000000,0.000000
302.211764,0.000000,0.000000,,,0.000000,0.000000
302.216764,0.000000,0.000000,,,0.000000,0.000000
302.221764,0.951998,0.000000,,,0.000000,0.000000
302.226764,0.000000,0.000000,,,0.000000,0.000000
302.231764,0.000000,0.000000,,,0.000000,0.000000
302.236764,0.000000,0.000000,,,0.000000,0.000000
302.241764,0.000000,0.000000,,,0.000000,0.000000
302.246764,0.000000,0.000000,,,0.000000,0.000000
302.251764,0.000000,0.000000,,,0.000000,0.000000
302.256764,0.000000,0.000000,,,0.000000,0.000000
302.261764,0.000000,0.000000,,,0.000000,0.000000
302.266764,0.000000,0.000000,,,0.000000,0.000000
302.271764,0.000000,0.000000,,,0.000000,0.000000
302.276764,0.000000,0.000000,,,0.000000,0.000000
302.281764,0.000000,0.000000,,,0.000000,0.000000
302.286764,0.000000,0.000000,,,0.000000,0.000000
302.291764,0.000000,0.000000,,,0.000000,0.000000
302.296764,0.000000,0.000000,,,0.000000,0.000000
302.301764,0.000000,0.000000,,,0.000000,0.000000
302.306764,0.000000,0.000000,,,0.000000,0.000000
302.311764,0.000000,0.000000,,,0.000000,0.000000
302.316764,0.000000,0.000000,,,0.000000,0.000000
302.321764,0.000000,0.000000,,,0.000000,0.000000
302.326764,0.000000,0.000000,,,0.000000,0.000000
302.331773,0.000000,0.000000,,,0.000000,0.000000
302.336826,0.000000,0.000000,,,0.000000,0.000000
302.341776,0.000000,0.000000,,,0.000000,0.000000
302.346776,0.000000,0.000000,,,0.000000,0.000000
302.351776,0.000000,0.000000,,,0.000000,0.000000
302.356789,0.000000,0.000000,,,0.000000,0.000000
302.361776,0.000000,0.000000,,,0.000000,0.000000
302.366766,0.000000,0.000000,,,0.000000,0.000000
302.371776,0.000000,0.000000,,,0.000000,0.000000
302.376764,0.000000,0.000000,,,0.000000,0.000000
302.381764,0.000000,0.000000,,,0.000000,0.000000
302.386764,0.000000,0.000000,,,0.000000,0.000000
302.391764,0.000000,0.000000,,,0.000000,0.000000
302.396764,0.000000,0.000000,,,0.000000,0.000000
302.401764,0.000000,0.000000,,,0.000000,0.000000
302.406764,0.000000,0.000000,,,0.000000,0.000000
302.411764,0.000000,0.000000,,,0.000000,0.000000
302.416764,0.000000,0.000000,,,0.000000,0.000000
302.421764,0.000000,0.000000,,,0.000000,0.000000
302.426764,0.000000,0.000000,,,0.000000,0.000000
302.431764,0.000000,0.000000,,,0.000000,0.000000
302.436764,0.000000,0.000000,,,0.000000,0.000000
302.441764,0.000000,0.000000,,,0.000000,0.000000
302.446764,0.000000,0.000000,,,0.000000,0.000000
302.451764,0.000000,0.000000,,,0.000000,0.000000
302.456764,0.000000,0.000000,,,-0.600000,-0.600000
302.461764,0.000000,-0.951998,,,-0.600000,-0.600000
302.466764,-1.903996,-1.903996,,,-0.600000,-0.600000
302.471764,-2.855993,-2.855993,,,-0.600000,-0.600000
302.476764,-4.759989,-3.807991,,,-0.600000,-0.600000
302.481764,-5.711987,-5.711987,,,-0.600000,-0.600000
302.486764,-5.711987,-6.663984,,,-0.600000,-0.600000
302.491764,-7.615982,-7.615982,,,-0.600000,-0.600000
302.496764,-7.615982,-7.615982,,,-0.600000,-0.600000
302.501764,-9.519978,-8.567980,,,-0.600000,-0.600000
302.506764,-9.519978,-9.519978,,,-0.600000,-0.600000
302.511764,-9.519978,-10.471975,,,-0.600000,-0.600000
302.516764,-11.423973,-10.471975,,,-0.600000,-0.600000
302.521764,-10.471975,-11.423973,,,-0.600000,-0.600000
302.526764,-12.375971,-11.423973,,,-0.600000,-0.600000
302.531764,-11.423973,-12.375971,,,-0.600000,-0.600000
302.536764,-12.375971,-12.375971,,,-0.600000,-0.600000
302.541764,-13.327969,-12.375971,,,-0.600000,-0.600000
302.546764,-13.327969,-13.327969,,,-0.600000,-0.600000
302.551764,-13.327969,-13.327969,,,-0.600000,-0.600000
302.556764,-14.279966,-14.279966,,,-0.600000,-0.600000
302.561764,-14.279966,-14.279966,,,-0.600000,-0.600000
302.566764,-14.279966,-14.279966,,,-0.600000,-0.600000
302.571764,-14.279966,-14.279966,,,-0.600000,-0.600000
302.576764,-15.231964,-15.231964,,,-0.600000,-0.600000
302.581764,-15.231964,-15.231964,,,-0.600000,-0.600000
302.586764,-15.231964,-15.231964,,,-0.600000,-0.600000
302.591764,-15.231964,-15.231964,,,-0.600000,-0.600000
302.596764,-15.231964,-15.231964,,,-0.600000,-0.600000
302.601764,-16.183962,-16.183962,,,-0.600000,-0.600000
302.606764,-16.183962,-16.183962,,,-0.600000,-0.600000
302.611764,-16.183962,-15.231964,,,-0.600000,-0.600000
302.616764,-16.183962,-17.135960,,,-0.600000,-0.600000
302.621764,-16.183962,-16.183962,,,-0.600000,-0.600000
302.626764,-17.135960,-16.183962,,,-0.600000,-0.600000
302.631764,-16.183962,-16.183962,,,-0.600000,-0.600000
302.636764,-16.183962,-17.135960,,,-0.600000,-0.600000
302.641764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.646764,-17.135960,-16.183962,,,-0.600000,-0.600000
302.651764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.656764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.661764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.666764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.671764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.676764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.681764,-18.087957,-17.135960,,,-0.600000,-0.600000
302.686764,-17.135960,-18.087957,,,-0.600000,-0.600000
302.691764,-18.087957,-17.135960,,,-0.600000,-0.600000
302.696764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.701764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.706764,-17.135960,-17.135960,,,-0.600000,-0.600000
302.711764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.716764,-18.087957,-17.135960,,,-0.600000,-0.600000
302.721764,-17.135960,-18.087957,,,-0.600000,-0.600000
302.726764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.731764,-18.087957,-17.135960,,,-0.600000,-0.600000
302.736764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.741764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.746764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.751764,-18.087957,-17.135960,,,-0.600000,-0.600000
302.756764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.761764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.766764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.771764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.776764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.781764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.786764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.791764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.796764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.801764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.806764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.811764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.816764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.821764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.826764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.831776,-18.992355,-18.992355,,,-0.600000,-0.600000
302.836772,-18.102238,-18.102238,,,-0.600000,-0.600000
302.841764,-18.116518,-18.116518,,,-0.600000,-0.600000
302.846764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.851766,-18.078438,-18.078438,,,-0.600000,-0.600000
302.856788,-19.901514,-19.901514,,,-0.600000,-0.600000
302.861787,-17.135960,-17.135960,,,-0.600000,-0.600000
302.866772,-18.140318,-18.140318,,,-0.600000,-0.600000
302.871764,-18.116518,-18.116518,,,-0.600000,-0.600000
302.876764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.881764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.886764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.891764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.896764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.901764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.906764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.911764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.916764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.921764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.926764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.931764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.936764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.941764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.946764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.951764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.956764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.961764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.966764,-18.087957,-19.039955,,,-0.600000,-0.600000
302.971764,-19.039955,-18.087957,,,-0.600000,-0.600000
302.976764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.981764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.986764,-19.039955,-19.039955,,,-0.600000,-0.600000
302.991764,-18.087957,-18.087957,,,-0.600000,-0.600000
302.996764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.001764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.006764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.011764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.016764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.021764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.026764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.031764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.036764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.041764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.046764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.051764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.056764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.061764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.066764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.071764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.076764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.081764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.086764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.091764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.096764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.101764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.106764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.111764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.116764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.121764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.126764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.131764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.136764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.141764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.146764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.151764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.156764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.161764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.166764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.171764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.176764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.181764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.186764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.191764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.196764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.201764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.206764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.211764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.216764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.221764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.226764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.231764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.236764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.241764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.246764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.251764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.256764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.261764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.266764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.271764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.276764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.281764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.286764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.291764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.296764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.301764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.306764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.311764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.316764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.321764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.326764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.331780,-19.925314,-19.925314,,,-0.600000,-0.600000
303.336772,-18.116518,-18.116518,,,-0.600000,-0.600000
303.341764,-18.116518,-18.116518,,,-0.600000,-0.600000
303.346764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.351764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.356764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.361764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.366764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.371764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.376776,-19.939594,-19.939594,,,-0.600000,-0.600000
303.381772,-18.102238,-18.102238,,,-0.600000,-0.600000
303.386764,-18.116518,-18.116518,,,-0.600000,-0.600000
303.391764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.396764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.401764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.406785,-19.906273,-19.906273,,,-0.600000,-0.600000
303.411764,-17.207359,-18.164118,,,-0.600000,-0.600000
303.416764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.421764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.426764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.431764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.436764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.441764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.446764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.451764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.456764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.461764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.466764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.471764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.476764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.481764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.486764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.491764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.496764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.501764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.506764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.511764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.516764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.521764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.526764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.531764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.536764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.541764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.546764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.551764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.556764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.561764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.566764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.571764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.576764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.581764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.586764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.591764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.596764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.601764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.606764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.611764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.616764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.621764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.626764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.631764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.636764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.641764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.646764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.651764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.656764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.661764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.666764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.671764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.676764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.681764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.686764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.691764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.696764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.701764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.706764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.711764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.716764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.721764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.726764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.731764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.736764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.741764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.746764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.751764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.756764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.761764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.766764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.771764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.776764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.781764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.786764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.791764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.796764,-18.087957,-18.087957,,,-0.600000,-0.600000
303.801764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.806764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.811764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.816764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.821764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.826764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.831783,-18.963795,-19.915794,,,-0.600000,-0.600000
303.836772,-19.078035,-18.126038,,,-0.600000,-0.600000
303.841764,-18.116518,-18.116518,,,-0.600000,-0.600000
303.846764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.851764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.856764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.861764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.866764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.871765,-19.035196,-19.035196,,,-0.600000,-0.600000
303.876764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.881764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.886779,-19.930073,-19.930073,,,-0.600000,-0.600000
303.891772,-18.111757,-19.063755,,,-0.600000,-0.600000
303.896772,-18.087957,-18.087957,,,-0.600000,-0.600000
303.901764,-19.068516,-19.068516,,,-0.600000,-0.600000
303.906764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.911764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.916768,-19.020916,-19.020916,,,-0.600000,-0.600000
303.921776,-19.958633,-19.006636,,,-0.600000,-0.600000
303.926768,-18.116518,-19.068516,,,-0.600000,-0.600000
303.931764,-18.102238,-18.102238,,,-0.600000,-0.600000
303.936764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.941764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.946764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.951764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.956764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.961764,-19.039955,-18.087957,,,-0.600000,-0.600000
303.966764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.971764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.976764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.981764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.986764,-19.039955,-19.039955,,,-0.600000,-0.600000
303.991764,-18.087957,-19.039955,,,-0.600000,-0.600000
303.996764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.001764,-19.039955,-18.087957,,,-0.600000,-0.600000
304.006764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.011764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.016764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.021764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.026764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.031764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.036764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.041764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.046764,-19.039955,-18.087957,,,-0.600000,-0.600000
304.051764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.056764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.061764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.066764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.071764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.076764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.081764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.086764,-18.087957,-18.087957,,,-0.600000,-0.600000
304.091764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.096764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.101764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.106764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.111764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.116764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.121764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.126764,-19.039955,-18.087957,,,-0.600000,-0.600000
304.131764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.136764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.141764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.146764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.151764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.156764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.161764,-19.039955,-18.087957,,,-0.600000,-0.600000
304.166764,-18.087957,-19.039955,,,-0.600000,-0.600000
304.171764,-19.039955,-19.039955,,,-0.600000,-0.600000
304.176764,-19.039955,-19.039955,,,-0.600000,-0.600000
