t,velL,velR,velL_sp,velR_sp,mL,mR,uL,uR
61.966672,32.958164,30.102169,,,1.000000,1.000000,,
61.971652,33.001003,30.145010,,,1.000000,1.000000,,
61.976652,32.682083,30.463928,,,1.000000,1.000000,,
61.981652,32.724922,30.502008,,,1.000000,1.000000,,
61.986652,33.001003,30.463928,,,1.000000,1.000000,,
61.991652,33.001003,30.145010,,,1.000000,1.000000,,
61.996652,32.682083,30.145010,,,1.000000,1.000000,,
62.001652,32.682083,30.145010,,,1.000000,1.000000,,
62.006652,33.001003,30.463928,,,1.000000,1.000000,,
62.011652,33.001003,30.463928,,,1.000000,1.000000,,
62.016652,32.682083,30.463928,,,1.000000,1.000000,,
62.021652,32.682083,30.463928,,,1.000000,1.000000,,
62.026652,32.682083,30.145010,,,1.000000,1.000000,,
62.031652,33.001003,30.145010,,,1.000000,1.000000,,
62.036652,32.682083,30.145010,,,1.000000,1.000000,,
62.041652,33.001003,30.463928,,,1.000000,1.000000,,
62.046652,32.682083,30.463928,,,1.000000,1.000000,,
62.051652,33.001003,30.463928,,,1.000000,1.000000,,
62.056652,32.682083,30.463928,,,1.000000,1.000000,,
62.061652,33.001003,30.463928,,,1.000000,1.000000,,
62.066652,32.682083,30.463928,,,1.000000,1.000000,,
62.071652,33.001003,30.145010,,,1.000000,1.000000,,
62.076652,32.682083,30.145010,,,1.000000,1.000000,,
62.081652,33.001003,30.145010,,,1.000000,1.000000,,
62.086652,33.001003,30.463928,,,1.000000,1.000000,,
62.091652,33.001003,30.463928,,,1.000000,1.000000,,
62.096652,32.682083,30.463928,,,1.000000,1.000000,,
62.101652,32.682083,30.463928,,,1.000000,1.000000,,
62.106652,32.682083,30.463928,,,1.000000,1.000000,,
62.111652,33.001003,30.463928,,,1.000000,1.000000,,
62.116652,33.001003,30.145010,,,1.000000,1.000000,,
62.121652,33.001003,30.145010,,,1.000000,1.000000,,
62.126652,33.001003,30.145010,,,1.000000,1.000000,,
62.131652,32.682083,30.463928,,,1.000000,1.000000,,
62.136652,33.001003,30.463928,,,1.000000,1.000000,,
62.141652,32.682083,30.463928,,,1.000000,1.000000,,
62.146652,33.001003,30.463928,,,1.000000,1.000000,,
62.151652,33.001003,30.463928,,,1.000000,1.000000,,
62.156652,33.001003,30.463928,,,1.000000,1.000000,,
62.161652,33.001003,30.463928,,,1.000000,1.000000,,
62.166652,32.682083,30.463928,,,1.000000,1.000000,,
62.171652,33.001003,30.145010,,,1.000000,1.000000,,
62.176652,32.682083,30.145010,,,1.000000,1.000000,,
62.181652,33.001003,30.145010,,,1.000000,1.000000,,
62.186652,32.682083,30.463928,,,1.000000,1.000000,,
62.191652,33.001003,30.463928,,,1.000000,1.000000,,
62.196652,32.682083,30.463928,,,1.000000,1.000000,,
62.201652,33.001003,30.463928,,,1.000000,1.000000,,
62.206652,32.682083,30.463928,,,1.000000,1.000000,,
62.211652,33.001003,30.463928,,,1.000000,1.000000,,
62.216652,33.001003,30.463928,,,1.000000,1.000000,,
62.221652,33.001003,30.463928,,,1.000000,1.000000,,
62.226656,32.991482,30.454409,,,1.000000,1.000000,,
62.231652,32.682083,30.145010,,,1.000000,1.000000,,
62.236652,33.001003,30.145010,,,1.000000,1.000000,,
62.241652,32.691605,30.154530,,,1.000000,1.000000,,
62.246652,33.001003,30.463928,,,1.000000,1.000000,,
62.251652,33.001003,30.463928,,,1.000000,1.000000,,
62.256652,33.001003,30.463928,,,1.000000,1.000000,,
62.261652,33.001003,30.463928,,,1.000000,1.000000,,
62.266652,32.682083,30.463928,,,1.000000,1.000000,,
62.271652,33.001003,30.463928,,,1.000000,1.000000,,
62.276652,33.001003,30.463928,,,1.000000,1.000000,,
62.281652,33.001003,30.463928,,,1.000000,1.000000,,
62.286652,33.001003,30.463928,,,1.000000,1.000000,,
62.291652,32.682083,30.145010,,,1.000000,1.000000,,
62.296652,33.001003,30.145010,,,1.000000,1.000000,,
62.301652,33.001003,30.145010,,,1.000000,1.000000,,
62.306652,33.001003,30.463928,,,1.000000,1.000000,,
62.311652,33.001003,30.463928,,,1.000000,1.000000,,
62.316652,32.682083,30.463928,,,1.000000,1.000000,,
62.321654,32.996243,30.459169,,,1.000000,1.000000,,
62.326652,32.682083,30.463928,,,1.000000,1.000000,,
62.331652,33.001003,30.463928,,,1.000000,1.000000,,
62.336652,33.005764,30.463928,,,1.000000,1.000000,,
62.341652,33.001003,30.463928,,,1.000000,1.000000,,
62.346652,32.682083,30.463928,,,1.000000,1.000000,,
62.351652,32.682083,30.463928,,,1.000000,1.000000,,
62.356667,32.967682,30.430609,,,1.000000,1.000000,,
62.361656,32.991482,30.454409,,,1.000000,1.000000,,
62.366652,33.001003,30.145010,,,1.000000,1.000000,,
62.371652,32.715405,30.173569,,,1.000000,1.000000,,
62.376652,33.010521,30.154530,,,1.000000,1.000000,,
62.381652,32.682083,30.463928,,,1.000000,1.000000,,
62.386652,33.001003,30.463928,,,1.000000,1.000000,,
62.391652,33.001003,30.463928,,,1.000000,1.000000,,
62.396652,33.001003,30.463928,,,1.000000,1.000000,,
62.401652,33.001003,30.463928,,,1.000000,1.000000,,
62.406652,32.682083,30.463928,,,1.000000,1.000000,,
62.411652,33.001003,30.463928,,,1.000000,1.000000,,
62.416652,33.001003,30.463928,,,1.000000,1.000000,,
62.421652,33.001003,30.463928,,,1.000000,1.000000,,
62.426652,33.001003,30.463928,,,1.000000,1.000000,,
62.431652,32.682083,30.463928,,,1.000000,1.000000,,
62.436705,33.200924,30.354448,,,1.000000,1.000000,,
62.441653,32.996243,30.459169,,,1.000000,1.000000,,
62.446683,32.934364,30.397289,,,1.000000,1.000000,,
62.451672,32.753483,30.530569,,,1.000000,1.000000,,
62.456652,33.001003,30.145010,,,1.000000,1.000000,,
62.461652,33.067642,30.206890,,,1.000000,1.000000,,
62.466652,33.043842,30.183090,,,1.000000,1.000000,,
62.471652,33.001003,30.463928,,,1.000000,1.000000,,
62.476652,33.001003,30.463928,,,1.000000,1.000000,,
62.481652,33.001003,30.463928,,,1.000000,1.000000,,
62.486652,33.001003,30.463928,,,1.000000,1.000000,,
62.491652,33.001003,30.463928,,,1.000000,1.000000,,
62.496652,33.001003,30.463928,,,1.000000,1.000000,,
62.501652,33.001003,30.463928,,,0.700000,0.700000,,
62.506652,33.001003,30.463928,,,0.700000,0.700000,,
62.511652,33.001003,30.463928,,,0.700000,0.700000,,
62.516652,32.682083,30.145010,,,0.700000,0.700000,,
62.521652,32.682083,29.826090,,,0.700000,0.700000,,
62.526652,32.363163,29.511930,,,0.700000,0.700000,,
62.531652,32.363163,29.193012,,,0.700000,0.700000,,
62.536652,32.049004,29.193012,,,0.700000,0.700000,,
62.541652,32.049004,28.874092,,,0.700000,0.700000,,
62.546653,31.730085,28.874092,,,0.700000,0.700000,,
62.551652,31.730085,28.241014,,,0.700000,0.700000,,
62.556652,31.411167,28.241014,,,0.700000,0.700000,,
62.561652,31.415926,27.926855,,,0.700000,0.700000,,
62.566652,31.097008,27.922094,,,0.700000,0.700000,,
62.571652,31.097008,27.289017,,,0.700000,0.700000,,
62.576652,30.778088,27.289017,,,0.700000,0.700000,,
62.581652,30.778088,26.970097,,,0.700000,0.700000,,
62.586652,30.463928,26.970097,,,0.700000,0.700000,,
62.591652,30.463928,26.655937,,,0.700000,0.700000,,
62.596652,30.463928,26.337019,,,0.700000,0.700000,,
62.601652,30.145010,26.337019,,,0.700000,0.700000,,
62.606652,30.145010,26.018099,,,0.700000,0.700000,,
62.611652,29.826090,26.018099,,,0.700000,0.700000,,
62.616652,29.826090,25.703939,,,0.700000,0.700000,,
62.621652,29.511930,25.385021,,,0.700000,0.700000,,
62.626652,29.511930,25.385021,,,0.700000,0.700000,,
62.631652,29.193012,25.066101,,,0.700000,0.700000,,
62.636652,29.193012,25.066101,,,0.700000,0.700000,,
62.641652,29.193012,24.751942,,,0.700000,0.700000,,
62.646652,29.193012,24.751942,,,0.700000,0.700000,,
62.651652,28.874092,24.433023,,,0.700000,0.700000,,
62.656652,28.559933,24.433023,,,0.700000,0.700000,,
62.661652,28.559933,24.114103,,,0.700000,0.700000,,
62.666652,28.559933,24.114103,,,0.700000,0.700000,,
62.671652,28.241014,23.799944,,,0.700000,0.700000,,
62.676652,28.241014,23.799944,,,0.700000,0.700000,,
62.681652,27.922094,23.799944,,,0.700000,0.700000,,
62.686652,27.922094,23.481026,,,0.700000,0.700000,,
62.691652,27.922094,23.481026,,,0.700000,0.700000,,
62.696652,27.922094,23.162106,,,0.700000,0.700000,,
62.701652,27.922094,23.162106,,,0.700000,0.700000,,
62.706652,27.289017,22.847946,,,0.700000,0.700000,,
62.711652,27.289017,22.847946,,,0.700000,0.700000,,
62.716652,26.970097,22.847946,,,0.700000,0.700000,,
62.721652,27.289017,22.847946,,,0.700000,0.700000,,
62.726652,26.970097,22.529028,,,0.700000,0.700000,,
62.731652,27.289017,22.529028,,,0.700000,0.700000,,
62.736652,26.970097,22.210108,,,0.700000,0.700000,,
62.741652,26.970097,22.529028,,,0.700000,0.700000,,
62.746652,26.655937,22.210108,,,0.700000,0.700000,,
62.751652,26.655937,22.210108,,,0.700000,0.700000,,
62.756652,26.337019,22.210108,,,0.700000,0.700000,,
62.761652,26.337019,22.210108,,,0.700000,0.700000,,
62.766652,26.018099,22.210108,,,0.700000,0.700000,,
62.771652,26.337019,21.895948,,,0.700000,0.700000,,
62.776652,26.018099,21.577030,,,0.700000,0.700000,,
62.781652,26.337019,21.577030,,,0.700000,0.700000,,
62.786652,26.018099,21.577030,,,0.700000,0.700000,,
62.791652,26.018099,21.895948,,,0.700000,0.700000,,
62.796652,25.703939,21.577030,,,0.700000,0.700000,,
62.801652,25.703939,21.577030,,,0.700000,0.700000,,
62.806652,25.703939,21.258110,,,0.700000,0.700000,,
62.811652,25.385021,21.577030,,,0.700000,0.700000,,
62.816652,25.385021,21.258110,,,0.700000,0.700000,,
62.821652,25.385021,21.577030,,,0.700000,0.700000,,
62.826652,25.385021,21.258110,,,0.700000,0.700000,,
62.831652,25.066101,21.577030,,,0.700000,0.700000,,
62.836652,24.751942,21.258110,,,0.700000,0.700000,,
62.841652,25.066101,21.258110,,,0.700000,0.700000,,
62.846652,25.066101,20.943951,,,0.700000,0.700000,,
62.851652,25.066101,21.258110,,,0.700000,0.700000,,
62.856652,24.751942,21.258110,,,0.700000,0.700000,,
62.861660,24.737661,21.248590,,,0.700000,0.700000,,
62.866652,24.751942,20.943951,,,0.700000,0.700000,,
62.871652,24.751942,20.943951,,,0.700000,0.700000,,
62.876652,24.761461,20.953470,,,0.700000,0.700000,,
62.881652,24.433023,20.943951,,,0.700000,0.700000,,
62.886652,24.433023,20.943951,,,0.700000,0.700000,,
62.891652,24.433023,20.943951,,,0.700000,0.700000,,
62.896652,24.433023,20.943951,,,0.700000,0.700000,,
62.901652,24.433023,20.943951,,,0.700000,0.700000,,
62.906652,24.114103,20.943951,,,0.700000,0.700000,,
62.911652,24.433023,20.943951,,,0.700000,0.700000,,
62.916652,24.114103,20.943951,,,0.700000,0.700000,,
62.921652,24.114103,20.943951,,,0.700000,0.700000,,
62.926652,23.799944,20.943951,,,0.700000,0.700000,,
62.931652,23.799944,20.943951,,,0.700000,0.700000,,
62.936652,24.114103,20.625032,,,0.700000,0.700000,,
62.941655,24.109344,20.620272,,,0.700000,0.700000,,
62.946652,24.114103,20.625032,,,0.700000,0.700000,,
62.951652,23.799944,20.943951,,,0.700000,0.700000,,
62.956696,23.733305,20.886831,,,0.700000,0.700000,,
62.961681,23.752344,20.901112,,,0.700000,0.700000,,
62.966672,23.766624,20.915392,,,0.700000,0.700000,,
62.971652,23.866585,20.686913,,,0.700000,0.700000,,
62.976652,23.842785,20.663111,,,0.700000,0.700000,,
62.981672,23.481026,20.625032,,,0.700000,0.700000,,
62.986652,23.481026,20.943951,,,0.700000,0.700000,,
62.991652,23.481026,20.625032,,,0.700000,0.700000,,
62.996652,23.828505,20.653591,,,0.700000,0.700000,,
63.001652,23.799944,20.625032,,,0.700000,0.700000,,
63.006652,23.481026,20.943951,,,0.700000,0.700000,,
63.011652,23.481026,20.625032,,,0.700000,0.700000,,
63.016652,23.481026,20.625032,,,0.700000,0.700000,,
63.021652,23.481026,20.625032,,,0.700000,0.700000,,
63.026652,23.481026,20.625032,,,0.700000,0.700000,,
63.031652,23.162106,20.625032,,,0.700000,0.700000,,
63.036654,23.476265,20.620272,,,0.700000,0.700000,,
63.041652,23.162106,20.943951,,,0.700000,0.700000,,
63.046652,23.481026,20.625032,,,0.700000,0.700000,,
63.051652,23.166866,20.625032,,,0.700000,0.700000,,
63.056652,23.162106,20.625032,,,0.700000,0.700000,,
63.061652,23.162106,20.625032,,,0.700000,0.700000,,
63.066652,23.162106,20.625032,,,0.700000,0.700000,,
63.071653,23.481026,20.625032,,,0.700000,0.700000,,
63.076652,23.162106,20.625032,,,0.700000,0.700000,,
63.081652,23.481026,20.625032,,,0.700000,0.700000,,
63.086652,23.162106,20.625032,,,0.700000,0.700000,,
63.091652,23.162106,20.625032,,,0.700000,0.700000,,
63.096652,22.847946,20.625032,,,0.700000,0.700000,,
63.101652,23.162106,20.625032,,,0.700000,0.700000,,
63.106652,23.162106,20.625032,,,0.700000,0.700000,,
63.111652,23.162106,20.625032,,,0.700000,0.700000,,
63.116652,23.162106,20.625032,,,0.700000,0.700000,,
63.121652,23.162106,20.625032,,,0.700000,0.700000,,
63.126652,23.162106,20.625032,,,0.700000,0.700000,,
63.131652,22.847946,20.625032,,,0.700000,0.700000,,
63.136652,22.847946,20.943951,,,0.700000,0.700000,,
63.141652,22.847946,20.625032,,,0.700000,0.700000,,
63.146652,23.162106,20.625032,,,0.700000,0.700000,,
63.151652,23.162106,20.306112,,,0.700000,0.700000,,
63.156652,23.162106,20.625032,,,0.700000,0.700000,,
63.161652,22.847946,20.625032,,,0.700000,0.700000,,
63.166652,22.847946,20.625032,,,0.700000,0.700000,,
63.171652,23.162106,20.625032,,,0.700000,0.700000,,
63.176652,23.162106,20.625032,,,0.700000,0.700000,,
63.181652,23.162106,20.625032,,,0.700000,0.700000,,
63.186652,22.847946,20.625032,,,0.700000,0.700000,,
63.191652,22.847946,20.625032,,,0.700000,0.700000,,
63.196652,22.847946,20.625032,,,0.700000,0.700000,,
63.201652,22.847946,20.625032,,,0.700000,0.700000,,
63.206652,22.847946,20.625032,,,0.700000,0.700000,,
63.211652,22.847946,20.625032,,,0.700000,0.700000,,
63.216652,22.847946,20.625032,,,0.700000,0.700000,,
63.221652,22.847946,20.306112,,,0.700000,0.700000,,
63.226652,22.847946,20.625032,,,0.700000,0.700000,,
63.231652,22.847946,20.625032,,,0.700000,0.700000,,
63.236652,22.847946,20.943951,,,0.700000,0.700000,,
63.241652,22.847946,20.625032,,,0.700000,0.700000,,
63.246652,22.847946,20.625032,,,0.700000,0.700000,,
63.251652,23.162106,20.306112,,,0.700000,0.700000,,
63.256652,23.162106,20.625032,,,0.700000,0.700000,,
63.261652,23.162106,20.625032,,,0.700000,0.700000,,
63.266652,22.847946,20.625032,,,0.700000,0.700000,,
63.271652,22.529028,20.625032,,,0.700000,0.700000,,
63.276652,22.847946,20.625032,,,0.700000,0.700000,,
63.281652,22.847946,20.625032,,,0.700000,0.700000,,
63.286652,23.162106,20.625032,,,0.700000,0.700000,,
63.291652,22.847946,20.625032,,,0.700000,0.700000,,
63.296652,22.847946,20.625032,,,0.700000,0.700000,,
63.301652,22.847946,20.625032,,,0.700000,0.700000,,
63.306652,22.847946,20.625032,,,0.700000,0.700000,,
63.311652,22.847946,20.625032,,,0.700000,0.700000,,
63.316652,22.529028,20.625032,,,0.700000,0.700000,,
63.321652,22.847946,20.625032,,,0.700000,0.700000,,
63.326652,22.529028,20.625032,,,0.700000,0.700000,,
63.331652,22.847946,20.625032,,,0.700000,0.700000,,
63.336652,22.529028,20.306112,,,0.700000,0.700000,,
63.341652,22.847946,20.625032,,,0.700000,0.700000,,
63.346652,22.847946,20.625032,,,0.700000,0.700000,,
63.351652,22.847946,20.625032,,,0.700000,0.700000,,
63.357047,22.876507,20.715471,,,0.700000,0.700000,,
63.361652,22.847946,20.625032,,,0.700000,0.700000,,
63.366652,22.847946,20.625032,,,0.700000,0.700000,,
63.371652,22.809866,20.529833,,,0.700000,0.700000,,
63.376652,22.847946,20.625032,,,0.700000,0.700000,,
63.381652,22.847946,20.625032,,,0.700000,0.700000,,
63.386652,22.847946,20.625032,,,0.700000,0.700000,,
63.391652,22.847946,20.625032,,,0.700000,0.700000,,
63.396652,22.847946,20.625032,,,0.700000,0.700000,,
63.401672,22.814627,20.596472,,,0.700000,0.700000,,
63.406652,22.847946,20.625032,,,0.700000,0.700000,,
63.411652,22.847946,20.625032,,,0.700000,0.700000,,
63.416652,22.876507,20.653591,,,0.700000,0.700000,,
63.421652,22.847946,20.625032,,,0.700000,0.700000,,
63.426652,22.847946,20.625032,,,0.700000,0.700000,,
63.431652,22.847946,20.625032,,,0.700000,0.700000,,
63.436652,22.529028,20.625032,,,0.700000,0.700000,,
63.441652,22.529028,20.625032,,,0.700000,0.700000,,
63.446652,22.529028,20.625032,,,0.700000,0.700000,,
63.451652,22.847946,20.625032,,,0.700000,0.700000,,
63.456706,22.762266,20.867792,,,0.700000,0.700000,,
63.461680,22.805107,20.586952,,,0.700000,0.700000,,
63.466681,22.800346,20.582191,,,0.700000,0.700000,,
63.471672,22.895546,20.353712,,,0.700000,0.700000,,
63.476652,22.886026,20.663111,,,0.700000,0.700000,,
63.481652,22.890787,20.344193,,,0.700000,0.700000,,
63.486672,22.529028,20.625032,,,0.700000,0.700000,,
63.491652,22.529028,20.625032,,,0.700000,0.700000,,
63.496652,22.529028,20.625032,,,0.700000,0.700000,,
63.501672,22.847946,20.625032,,,0.000000,0.000000,,
63.506652,22.847946,20.306112,,,0.000000,0.000000,,
63.511652,22.210108,19.991953,,,0.000000,0.000000,,
63.516652,20.967751,18.744837,,,0.000000,0.000000,,
63.521652,19.673035,17.769039,,,0.000000,0.000000,,
63.526652,18.402117,16.498121,,,0.000000,0.000000,,
63.531652,17.769039,15.231964,,,0.000000,0.000000,,
63.536652,16.498121,13.961047,,,0.000000,0.000000,,
63.541652,15.546124,12.690130,,,0.000000,0.000000,,
63.546652,14.279966,12.057052,,,0.000000,0.000000,,
63.551652,13.327969,11.105054,,,0.000000,0.000000,,
63.556652,12.375971,10.471975,,,0.000000,0.000000,,
63.561652,11.738132,9.515218,,,0.000000,0.000000,,
63.566652,11.105054,8.563220,,,0.000000,0.000000,,
63.571652,10.471975,7.930141,,,0.000000,0.000000,,
63.576652,9.515218,7.297063,,,0.000000,0.000000,,
63.581652,8.563220,6.663984,,,0.000000,0.000000,,
63.586652,7.930141,6.026146,,,0.000000,0.000000,,
63.591652,7.615982,5.711987,,,0.000000,0.000000,,
63.596652,6.978144,5.393067,,,0.000000,0.000000,,
63.601652,6.663984,5.074148,,,0.000000,0.000000,,
63.606652,5.711987,4.441070,,,0.000000,0.000000,,
63.611652,5.711987,4.122150,,,0.000000,0.000000,,
63.616652,5.074148,3.807991,,,0.000000,0.000000,,
63.621652,5.074148,3.489072,,,0.000000,0.000000,,
63.626652,4.441070,3.170153,,,0.000000,0.000000,,
63.631652,4.122150,2.855993,,,0.000000,0.000000,,
63.636652,3.807991,2.537074,,,0.000000,0.000000,,
63.641652,3.489072,2.537074,,,0.000000,0.000000,,
63.646652,3.170153,2.218155,,,0.000000,0.000000,,
63.651652,2.855993,2.218155,,,0.000000,0.000000,,
63.656652,2.537074,1.585076,,,0.000000,0.000000,,
63.661652,2.537074,1.585076,,,0.000000,0.000000,,
63.666652,2.218155,1.585076,,,0.000000,0.000000,,
63.671652,2.218155,1.585076,,,0.000000,0.000000,,
63.676652,1.585076,1.266157,,,0.000000,0.000000,,
63.681652,1.585076,0.951998,,,0.000000,0.000000,,
63.686652,1.585076,0.951998,,,0.000000,0.000000,,
63.691652,1.585076,0.951998,,,0.000000,0.000000,,
63.696652,1.266157,0.633079,,,0.000000,0.000000,,
63.701652,0.951998,0.633079,,,0.000000,0.000000,,
63.706652,0.951998,0.633079,,,0.000000,0.000000,,
63.711652,0.951998,0.633079,,,0.000000,0.000000,,
63.716652,0.951998,0.314159,,,0.000000,0.000000,,
63.721652,0.951998,0.314159,,,0.000000,0.000000,,
63.726652,0.633079,0.314159,,,0.000000,0.000000,,
63.731652,0.314159,0.314159,,,0.000000,0.000000,,
63.736652,0.314159,0.000000,,,0.000000,0.000000,,
63.741652,0.314159,0.000000,,,0.000000,0.000000,,
63.746652,0.314159,0.000000,,,0.000000,0.000000,,
63.751652,0.000000,0.000000,,,0.000000,0.000000,,
63.756652,0.000000,0.000000,,,0.000000,0.000000,,
63.761652,0.000000,0.000000,,,0.000000,0.000000,,
63.766652,0.000000,0.000000,,,0.000000,0.000000,,
63.771652,0.000000,0.000000,,,0.000000,0.000000,,
63.776652,0.000000,0.000000,,,0.000000,0.000000,,
63.781652,0.000000,0.000000,,,0.000000,0.000000,,
63.786652,0.000000,0.000000,,,0.000000,0.000000,,
63.791652,0.000000,0.000000,,,0.000000,0.000000,,
63.796652,0.000000,0.000000,,,0.000000,0.000000,,
63.801652,0.000000,0.000000,,,0.000000,0.000000,,
63.806652,0.000000,0.000000,,,0.000000,0.000000,,
63.811652,0.000000,0.000000,,,0.000000,0.000000,,
63.816652,0.000000,0.000000,,,0.000000,0.000000,,
63.821652,0.000000,0.000000,,,0.000000,0.000000,,
63.826652,0.000000,0.000000,,,0.000000,0.000000,,
63.831652,0.000000,0.000000,,,0.000000,0.000000,,
63.836652,0.000000,0.000000,,,0.000000,0.000000,,
63.841652,0.000000,0.000000,,,0.000000,0.000000,,
63.846652,0.000000,0.000000,,,0.000000,0.000000,,
63.851653,0.000000,0.000000,,,0.000000,0.000000,,
63.856654,0.000000,0.000000,,,0.000000,0.000000,,
63.861668,0.000000,0.000000,,,0.000000,0.000000,,
63.866673,0.000000,0.000000,,,0.000000,0.000000,,
63.871712,0.000000,0.000000,,,0.000000,0.000000,,
63.876672,0.000000,0.000000,,,0.000000,0.000000,,
63.881652,0.000000,0.000000,,,0.000000,0.000000,,
63.886672,0.000000,0.000000,,,0.000000,0.000000,,
63.891652,0.000000,0.000000,,,0.000000,0.000000,,
63.896652,0.000000,0.000000,,,0.000000,0.000000,,
63.901652,0.000000,0.000000,,,0.000000,0.000000,,
63.906652,0.000000,0.000000,,,0.000000,0.000000,,
63.911652,0.000000,0.000000,,,0.000000,0.000000,,
63.916652,0.000000,0.000000,,,0.000000,0.000000,,
63.921652,0.000000,0.000000,,,0.000000,0.000000,,
63.926652,0.000000,0.000000,,,0.000000,0.000000,,
63.931652,0.000000,0.000000,,,0.000000,0.000000,,
63.936652,0.000000,0.000000,,,0.000000,0.000000,,
63.941652,0.000000,0.000000,,,0.000000,0.000000,,
63.946652,0.000000,0.000000,,,0.000000,0.000000,,
63.951652,0.000000,0.000000,,,0.000000,0.000000,,
63.956652,0.000000,0.000000,,,0.000000,0.000000,,
63.961652,0.000000,0.000000,,,0.000000,0.000000,,
63.966652,0.000000,0.000000,,,0.000000,0.000000,,
63.971652,0.000000,0.000000,,,0.000000,0.000000,,
63.976652,0.000000,0.000000,,,0.000000,0.000000,,
63.981652,0.000000,0.000000,,,0.000000,0.000000,,
63.986652,0.000000,0.000000,,,0.000000,0.000000,,
63.991652,0.000000,0.000000,,,0.000000,0.000000,,
63.996652,0.000000,0.000000,,,0.000000,0.000000,,
64.001652,0.000000,0.000000,,,-0.600000,-0.600000,,
64.006652,-0.314159,-0.314159,,,-0.600000,-0.600000,,
64.011652,-0.633079,-0.633079,,,-0.600000,-0.600000,,
64.016672,-1.580316,-1.580316,,,-0.600000,-0.600000,,
64.021652,-2.537074,-2.537074,,,-0.600000,-0.600000,,
64.026652,-3.807991,-3.807991,,,-0.600000,-0.600000,,
64.031652,-4.764749,-4.764749,,,-0.600000,-0.600000,,
64.036652,-5.393067,-5.711987,,,-0.600000,-0.600000,,
64.041652,-6.345065,-6.663984,,,-0.600000,-0.600000,,
64.046652,-6.978144,-7.297063,,,-0.600000,-0.600000,,
64.051652,-7.930141,-7.930141,,,-0.600000,-0.600000,,
64.056652,-8.249061,-8.249061,,,-0.600000,-0.600000,,
64.061652,-8.882139,-8.882139,,,-0.600000,-0.600000,,
64.066652,-9.515218,-9.201058,,,-0.600000,-0.600000,,
64.071652,-10.153056,-9.834137,,,-0.600000,-0.600000,,
64.076652,-10.471975,-10.153056,,,-0.600000,-0.600000,,
64.081652,-10.786135,-10.786135,,,-0.600000,-0.600000,,
64.086652,-11.105054,-11.105054,,,-0.600000,-0.600000,,
64.091652,-11.738132,-11.423973,,,-0.600000,-0.600000,,
64.096652,-12.057052,-11.738132,,,-0.600000,-0.600000,,
64.101652,-12.375971,-11.738132,,,-0.600000,-0.600000,,
64.106652,-12.690130,-12.057052,,,-0.600000,-0.600000,,
64.111652,-13.009049,-12.375971,,,-0.600000,-0.600000,,
64.116652,-13.327969,-13.009049,,,-0.600000,-0.600000,,
64.121652,-13.642128,-13.327969,,,-0.600000,-0.600000,,
64.126652,-13.642128,-13.327969,,,-0.600000,-0.600000,,
64.131652,-14.279966,-13.327969,,,-0.600000,-0.600000,,
64.136652,-14.279966,-13.642128,,,-0.600000,-0.600000,,
64.141652,-14.594126,-13.961047,,,-0.600000,-0.600000,,
64.146652,-14.594126,-14.279966,,,-0.600000,-0.600000,,
64.151652,-14.594126,-14.279966,,,-0.600000,-0.600000,,
64.156652,-14.913045,-14.279966,,,-0.600000,-0.600000,,
64.161652,-14.913045,-14.594126,,,-0.600000,-0.600000,,
64.166652,-15.231964,-14.594126,,,-0.600000,-0.600000,,
64.171652,-15.546124,-14.913045,,,-0.600000,-0.600000,,
64.176652,-15.546124,-14.594126,,,-0.600000,-0.600000,,
64.181652,-15.865043,-14.913045,,,-0.600000,-0.600000,,
64.186652,-15.865043,-15.231964,,,-0.600000,-0.600000,,
64.191652,-15.865043,-15.546124,,,-0.600000,-0.600000,,
64.196652,-15.865043,-15.546124,,,-0.600000,-0.600000,,
64.201652,-15.865043,-15.231964,,,-0.600000,-0.600000,,
64.206652,-16.179203,-15.546124,,,-0.600000,-0.600000,,
64.211652,-16.498121,-15.546124,,,-0.600000,-0.600000,,
64.216652,-16.498121,-15.865043,,,-0.600000,-0.600000,,
64.221652,-16.817041,-15.865043,,,-0.600000,-0.600000,,
64.226652,-16.498121,-15.865043,,,-0.600000,-0.600000,,
64.231652,-16.817041,-15.865043,,,-0.600000,-0.600000,,
64.236652,-16.498121,-15.865043,,,-0.600000,-0.600000,,
64.241652,-16.817041,-16.179203,,,-0.600000,-0.600000,,
64.246652,-16.817041,-16.179203,,,-0.600000,-0.600000,,
64.251652,-17.131201,-16.179203,,,-0.600000,-0.600000,,
64.256652,-17.131201,-16.179203,,,-0.600000,-0.600000,,
64.261652,-17.131201,-16.179203,,,-0.600000,-0.600000,,
64.266652,-17.131201,-16.179203,,,-0.600000,-0.600000,,
64.271652,-17.131201,-16.498121,,,-0.600000,-0.600000,,
64.276652,-17.131201,-16.498121,,,-0.600000,-0.600000,,
64.281652,-17.131201,-16.498121,,,-0.600000,-0.600000,,
64.286652,-17.131201,-16.498121,,,-0.600000,-0.600000,,
64.291652,-17.450119,-16.498121,,,-0.600000,-0.600000,,
64.296652,-17.450119,-16.817041,,,-0.600000,-0.600000,,
64.301652,-17.450119,-16.498121,,,-0.600000,-0.600000,,
64.306652,-17.450119,-16.817041,,,-0.600000,-0.600000,,
64.311652,-17.450119,-16.498121,,,-0.600000,-0.600000,,
64.316652,-17.769039,-16.817041,,,-0.600000,-0.600000,,
64.321652,-17.450119,-16.498121,,,-0.600000,-0.600000,,
