t,velL,velR,velL_sp,velR_sp,mL,mR,uL,uR
257.502640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.507640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.512640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.517640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.522640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.527640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
257.532642,-31.725327,-30.773329,,,-1.000000,-1.000000,,
257.537640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.542640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.547640,-31.415926,-30.463928,,,-1.000000,-1.000000,,
257.552640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
257.557640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.562640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.567640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.572640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.577640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.582640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.587640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.592640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.597640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.602640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.607640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.612640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.617640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.622640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.627640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.632640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.637640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.642640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
257.647640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.652640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.657640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.662640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.667640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.672640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.677640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.682640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.687640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.692640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.697640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.702640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.707640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.712640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.717640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.722640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.727640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.732640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.737640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.742640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.747640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.752640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.757640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.762640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.767640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.772640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.777640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.782640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.787640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.792640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.797640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.802640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.807640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
257.812640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.817640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.822640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.827640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.832642,-31.725327,-30.773329,,,-1.000000,-1.000000,,
257.837642,-32.044247,-30.773329,,,-1.000000,-1.000000,,
257.842664,-31.682486,-31.044647,,,-1.000000,-1.000000,,
257.847640,-31.734846,-30.782848,,,-1.000000,-1.000000,,
257.852640,-31.415926,-30.782848,,,-1.000000,-1.000000,,
257.857640,-31.463526,-30.511528,,,-1.000000,-1.000000,,
257.862640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.867640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.872640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.877640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.882640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.887642,-32.044247,-30.773329,,,-1.000000,-1.000000,,
257.892641,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.897672,-32.615444,-31.663446,,,-1.000000,-1.000000,,
257.902747,-32.453606,-31.511126,,,-1.000000,-1.000000,,
257.907711,-32.529762,-31.582525,,,-1.000000,-1.000000,,
257.912652,-31.139847,-30.183090,,,-1.000000,-1.000000,,
257.917640,-30.678129,-29.721371,,,-1.000000,-1.000000,,
257.922640,-30.606728,-29.649971,,,-1.000000,-1.000000,,
257.927640,-31.439726,-30.168810,,,-1.000000,-1.000000,,
257.932640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.937640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.942640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.947640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.952640,-32.049004,-30.778088,,,-1.000000,-1.000000,,
257.957640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.962640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.967640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
257.972640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.977640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.982640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
257.987640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.992640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
257.997640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.002640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.007640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.012640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.017640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.022640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.027640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.032640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.037640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.042640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.047640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.052640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.057640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.062640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
258.067640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.072640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.077640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.082640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.087640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.092640,-32.049004,-30.778088,,,-1.000000,-1.000000,,
258.097640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.102640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.107640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
258.112640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
258.117640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.122640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.127640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.132640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.137640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.142640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.147640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.152640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.157640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.162640,-31.411167,-30.463928,,,-1.000000,-1.000000,,
258.167640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
258.172640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.177640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.182640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.187640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.192640,-31.730085,-31.097008,,,-1.000000,-1.000000,,
258.197640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.202640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.207640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.212640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.217640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.222640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.227640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.232640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.237640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.242640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.247640,-31.411167,-30.778088,,,-1.000000,-1.000000,,
258.252640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.257640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.262640,-32.049004,-30.778088,,,-1.000000,-1.000000,,
258.267640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.272640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.277640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.282640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.287640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.292640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.297640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.302640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.307640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.312640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.317640,-31.730085,-30.463928,,,-1.000000,-1.000000,,
258.322640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.327640,-31.730085,-30.778088,,,-1.000000,-1.000000,,
258.332652,-32.020447,-31.073208,,,-1.000000,-1.000000,,
258.337676,-31.972845,-31.020847,,,-1.000000,-1.000000,,
258.342668,-32.306046,-31.354046,,,-0.200000,-0.200000,,
258.347640,-31.758646,-30.487728,,,-0.200000,-0.200000,,
258.352640,-31.487326,-30.216410,,,-0.200000,-0.200000,,
258.357640,-30.835207,-29.564291,,,-0.200000,-0.200000,,
258.362640,-31.097008,-30.145010,,,-0.200000,-0.200000,,
258.367640,-31.097008,-29.826090,,,-0.200000,-0.200000,,
258.372640,-31.097008,-29.826090,,,-0.200000,-0.200000,,
258.377640,-30.778088,-29.511930,,,-0.200000,-0.200000,,
258.382640,-30.463928,-29.193012,,,-0.200000,-0.200000,,
258.387640,-30.463928,-28.874092,,,-0.200000,-0.200000,,
258.392640,-30.145010,-28.559933,,,-0.200000,-0.200000,,
258.397640,-29.826090,-28.559933,,,-0.200000,-0.200000,,
258.402642,-29.821331,-28.555174,,,-0.200000,-0.200000,,
258.407696,-30.663849,-29.083532,,,-0.200000,-0.200000,,
258.412643,-29.821331,-27.917336,,,-0.200000,-0.200000,,
258.417688,-29.421492,-28.155334,,,-0.200000,-0.200000,,
258.422692,-28.564693,-27.293776,,,-0.200000,-0.200000,,
258.427640,-28.564693,-27.293776,,,-0.200000,-0.200000,,
258.432640,-28.331453,-26.422699,,,-0.200000,-0.200000,,
258.437640,-27.703135,-26.108540,,,-0.200000,-0.200000,,
258.442640,-28.241014,-26.337019,,,-0.200000,-0.200000,,
258.447640,-27.922094,-26.337019,,,-0.200000,-0.200000,,
258.452640,-28.241014,-26.018099,,,-0.200000,-0.200000,,
258.457640,-27.607935,-26.018099,,,-0.200000,-0.200000,,
258.462640,-27.607935,-25.703939,,,-0.200000,-0.200000,,
258.467640,-27.289017,-25.385021,,,-0.200000,-0.200000,,
258.472640,-27.289017,-25.066101,,,-0.200000,-0.200000,,
258.477640,-27.289017,-24.751942,,,-0.200000,-0.200000,,
258.482640,-26.970097,-24.751942,,,-0.200000,-0.200000,,
258.487640,-26.970097,-24.751942,,,-0.200000,-0.200000,,
258.492640,-26.337019,-24.433023,,,-0.200000,-0.200000,,
258.497640,-26.337019,-24.433023,,,-0.200000,-0.200000,,
258.502640,-26.337019,-24.114103,,,-0.200000,-0.200000,,
258.507640,-26.337019,-23.799944,,,-0.200000,-0.200000,,
258.512640,-26.018099,-23.481026,,,-0.200000,-0.200000,,
258.517640,-25.703939,-23.481026,,,-0.200000,-0.200000,,
258.522640,-25.385021,-23.481026,,,-0.200000,-0.200000,,
258.527640,-25.385021,-23.162106,,,-0.200000,-0.200000,,
258.532641,-25.066101,-22.843187,,,-0.200000,-0.200000,,
258.537640,-25.066101,-22.529028,,,-0.200000,-0.200000,,
258.542640,-24.751942,-22.210108,,,-0.200000,-0.200000,,
258.547640,-24.751942,-22.210108,,,-0.200000,-0.200000,,
258.552640,-24.751942,-22.210108,,,-0.200000,-0.200000,,
258.557640,-24.433023,-21.895948,,,-0.200000,-0.200000,,
258.562640,-24.114103,-21.577030,,,-0.200000,-0.200000,,
258.567640,-24.114103,-21.258110,,,-0.200000,-0.200000,,
258.572640,-24.114103,-21.577030,,,-0.200000,-0.200000,,
258.577640,-24.114103,-21.258110,,,-0.200000,-0.200000,,
258.582640,-23.481026,-20.943951,,,-0.200000,-0.200000,,
258.587640,-23.481026,-20.625032,,,-0.200000,-0.200000,,
258.592640,-23.162106,-20.306112,,,-0.200000,-0.200000,,
258.597640,-23.162106,-20.625032,,,-0.200000,-0.200000,,
258.602640,-23.162106,-20.306112,,,-0.200000,-0.200000,,
258.607640,-22.847946,-20.306112,,,-0.200000,-0.200000,,
258.612640,-22.847946,-19.673035,,,-0.200000,-0.200000,,
258.617640,-22.210108,-19.673035,,,-0.200000,-0.200000,,
258.622640,-22.529028,-19.354115,,,-0.200000,-0.200000,,
258.627640,-22.210108,-19.354115,,,-0.200000,-0.200000,,
258.632640,-22.210108,-19.035196,,,-0.200000,-0.200000,,
258.637640,-21.895948,-19.035196,,,-0.200000,-0.200000,,
258.642640,-21.895948,-19.035196,,,-0.200000,-0.200000,,
258.647640,-21.577030,-18.721037,,,-0.200000,-0.200000,,
258.652640,-21.577030,-18.402117,,,-0.200000,-0.200000,,
258.657640,-21.258110,-18.083199,,,-0.200000,-0.200000,,
258.662640,-21.577030,-18.083199,,,-0.200000,-0.200000,,
258.667640,-21.258110,-18.083199,,,-0.200000,-0.200000,,
258.672640,-20.943951,-17.769039,,,-0.200000,-0.200000,,
258.677640,-20.625032,-17.769039,,,-0.200000,-0.200000,,
258.682640,-20.625032,-17.450119,,,-0.200000,-0.200000,,
258.687640,-20.625032,-17.450119,,,-0.200000,-0.200000,,
258.692640,-20.306112,-17.131201,,,-0.200000,-0.200000,,
258.697640,-20.306112,-16.817041,,,-0.200000,-0.200000,,
258.702640,-20.306112,-16.817041,,,-0.200000,-0.200000,,
258.707640,-19.991953,-16.498121,,,-0.200000,-0.200000,,
258.712640,-19.673035,-16.817041,,,-0.200000,-0.200000,,
258.717640,-19.673035,-16.179203,,,-0.200000,-0.200000,,
258.722640,-19.673035,-16.179203,,,-0.200000,-0.200000,,
258.727640,-19.354115,-15.865043,,,-0.200000,-0.200000,,
258.732640,-19.035196,-16.179203,,,-0.200000,-0.200000,,
258.737640,-19.035196,-15.865043,,,-0.200000,-0.200000,,
258.742640,-19.035196,-15.546124,,,-0.200000,-0.200000,,
258.747640,-19.035196,-15.231964,,,-0.200000,-0.200000,,
258.752640,-19.035196,-15.231964,,,-0.200000,-0.200000,,
258.757640,-18.721037,-15.231964,,,-0.200000,-0.200000,,
258.762640,-18.402117,-14.913045,,,-0.200000,-0.200000,,
258.767640,-18.402117,-14.913045,,,-0.200000,-0.200000,,
258.772640,-18.083199,-14.594126,,,-0.200000,-0.200000,,
258.777640,-18.402117,-14.594126,,,-0.200000,-0.200000,,
258.782640,-17.769039,-14.279966,,,-0.200000,-0.200000,,
258.787640,-18.083199,-14.279966,,,-0.200000,-0.200000,,
258.792640,-17.450119,-14.279966,,,-0.200000,-0.200000,,
258.797640,-17.769039,-13.961047,,,-0.200000,-0.200000,,
258.802640,-17.450119,-13.961047,,,-0.200000,-0.200000,,
258.807640,-17.450119,-13.642128,,,-0.200000,-0.200000,,
258.812640,-17.131201,-13.642128,,,-0.200000,-0.200000,,
258.817640,-17.131201,-13.327969,,,-0.200000,-0.200000,,
258.822640,-17.131201,-13.327969,,,-0.200000,-0.200000,,
258.827640,-16.817041,-13.327969,,,-0.200000,-0.200000,,
258.832644,-16.812281,-13.004290,,,-0.200000,-0.200000,,
258.837641,-16.498121,-13.009049,,,-0.200000,-0.200000,,
258.842664,-16.788481,-12.671090,,,-0.200000,-0.200000,,
258.847640,-16.183962,-12.694890,,,-0.200000,-0.200000,,
258.852640,-16.183962,-12.375971,,,-0.200000,-0.200000,,
258.857640,-15.888843,-12.395011,,,-0.200000,-0.200000,,
258.862640,-16.179203,-12.375971,,,-0.200000,-0.200000,,
258.867640,-16.179203,-12.057052,,,-0.200000,-0.200000,,
258.872640,-15.865043,-11.738132,,,-0.200000,-0.200000,,
258.877640,-15.546124,-11.738132,,,-0.200000,-0.200000,,
258.882640,-15.546124,-11.738132,,,-0.200000,-0.200000,,
258.887640,-15.546124,-11.738132,,,-0.200000,-0.200000,,
258.892640,-15.546124,-11.423973,,,-0.200000,-0.200000,,
258.897640,-15.231964,-11.423973,,,-0.200000,-0.200000,,
258.902640,-14.913045,-11.423973,,,-0.200000,-0.200000,,
258.907640,-14.913045,-11.105054,,,-0.200000,-0.200000,,
258.912640,-14.913045,-10.786135,,,-0.200000,-0.200000,,
258.917642,-14.908285,-10.786135,,,-0.200000,-0.200000,,
258.922700,-15.170085,-11.062214,,,-0.200000,-0.200000,,
258.927665,-15.522324,-11.404933,,,-0.200000,-0.200000,,
258.932665,-14.889245,-10.771854,,,-0.200000,-0.200000,,
258.937640,-14.018167,-10.191136,,,-0.200000,-0.200000,,
258.942664,-13.327969,-9.834137,,,-0.200000,-0.200000,,
258.947640,-13.665928,-9.853177,,,-0.200000,-0.200000,,
258.952640,-13.961047,-10.153056,,,-0.200000,-0.200000,,
258.957640,-13.665928,-9.848417,,,-0.200000,-0.200000,,
258.962640,-13.642128,-9.834137,,,-0.200000,-0.200000,,
258.967640,-13.642128,-9.834137,,,-0.200000,-0.200000,,
258.972640,-13.642128,-9.834137,,,-0.200000,-0.200000,,
258.977640,-13.642128,-9.515218,,,-0.200000,-0.200000,,
258.982640,-13.327969,-9.201058,,,-0.200000,-0.200000,,
258.987640,-13.327969,-9.201058,,,-0.200000,-0.200000,,
258.992640,-13.327969,-9.515218,,,-0.200000,-0.200000,,
258.997640,-13.009049,-9.201058,,,-0.200000,-0.200000,,
259.002640,-13.009049,-9.201058,,,-0.200000,-0.200000,,
259.007640,-12.690130,-8.882139,,,-0.200000,-0.200000,,
259.012640,-13.009049,-8.882139,,,-0.200000,-0.200000,,
259.017640,-12.690130,-8.563220,,,-0.200000,-0.200000,,
259.022640,-12.690130,-8.882139,,,-0.200000,-0.200000,,
259.027640,-12.375971,-8.882139,,,-0.200000,-0.200000,,
259.032640,-12.375971,-8.563220,,,-0.200000,-0.200000,,
259.037640,-12.375971,-8.249061,,,-0.200000,-0.200000,,
259.042640,-12.057052,-8.249061,,,-0.200000,-0.200000,,
259.047640,-12.057052,-8.249061,,,-0.200000,-0.200000,,
259.052640,-12.057052,-8.249061,,,-0.200000,-0.200000,,
259.057640,-12.057052,-7.930141,,,-0.200000,-0.200000,,
259.062640,-11.738132,-7.930141,,,-0.200000,-0.200000,,
259.067640,-11.423973,-7.930141,,,-0.200000,-0.200000,,
259.072640,-11.738132,-7.930141,,,-0.200000,-0.200000,,
259.077640,-11.738132,-7.930141,,,-0.200000,-0.200000,,
259.082640,-11.738132,-7.615982,,,-0.200000,-0.200000,,
259.087640,-11.105054,-7.615982,,,-0.200000,-0.200000,,
259.092640,-11.105054,-7.615982,,,-0.200000,-0.200000,,
259.097640,-11.105054,-7.615982,,,-0.200000,-0.200000,,
259.102640,-11.423973,-7.297063,,,-0.200000,-0.200000,,
259.107640,-11.105054,-7.297063,,,-0.200000,-0.200000,,
259.112640,-11.105054,-6.978144,,,-0.200000,-0.200000,,
259.117640,-10.786135,-7.297063,,,-0.200000,-0.200000,,
259.122640,-10.786135,-6.978144,,,-0.200000,-0.200000,,
259.127640,-10.471975,-7.297063,,,-0.200000,-0.200000,,
259.132640,-10.471975,-6.978144,,,-0.200000,-0.200000,,
259.137640,-10.471975,-6.978144,,,-0.200000,-0.200000,,
259.142640,-10.471975,-6.663984,,,-0.200000,-0.200000,,
259.147640,-10.471975,-6.663984,,,-0.200000,-0.200000,,
259.152640,-10.471975,-6.663984,,,-0.200000,-0.200000,,
259.157640,-10.153056,-6.663984,,,-0.200000,-0.200000,,
259.162640,-10.153056,-6.663984,,,-0.200000,-0.200000,,
259.167640,-9.834137,-6.663984,,,-0.200000,-0.200000,,
259.172640,-10.153056,-6.663984,,,-0.200000,-0.200000,,
259.177640,-9.834137,-6.345065,,,-0.200000,-0.200000,,
259.182640,-9.834137,-6.345065,,,-0.200000,-0.200000,,
259.187640,-9.515218,-6.345065,,,-0.200000,-0.200000,,
259.192640,-9.834137,-6.345065,,,-0.200000,-0.200000,,
259.197640,-9.834137,-6.345065,,,-0.200000,-0.200000,,
259.202640,-9.834137,-6.026146,,,-0.200000,-0.200000,,
259.207640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.212640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.217640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.222640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.227640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.232640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.237640,-9.201058,-6.026146,,,-0.200000,-0.200000,,
259.242640,-8.882139,-5.711987,,,-0.200000,-0.200000,,
259.247640,-8.882139,-5.711987,,,-0.200000,-0.200000,,
259.252640,-8.882139,-5.711987,,,-0.200000,-0.200000,,
259.257640,-8.882139,-5.711987,,,-0.200000,-0.200000,,
259.262640,-8.563220,-5.711987,,,-0.200000,-0.200000,,
259.267640,-8.563220,-5.711987,,,-0.200000,-0.200000,,
259.272640,-8.563220,-5.393067,,,-0.200000,-0.200000,,
259.277640,-8.563220,-5.393067,,,-0.200000,-0.200000,,
259.282640,-8.563220,-5.393067,,,-0.200000,-0.200000,,
259.287640,-8.563220,-5.711987,,,-0.200000,-0.200000,,
259.292640,-8.249061,-5.711987,,,-0.200000,-0.200000,,
259.297640,-8.249061,-5.393067,,,-0.200000,-0.200000,,
259.302640,-8.249061,-5.393067,,,-0.200000,-0.200000,,
259.307640,-8.249061,-5.074148,,,-0.200000,-0.200000,,
259.312640,-8.249061,-5.393067,,,-0.200000,-0.200000,,
259.317640,-7.930141,-5.393067,,,-0.200000,-0.200000,,
259.322640,-8.249061,-5.393067,,,-0.200000,-0.200000,,
259.327640,-7.930141,-5.074148,,,-0.200000,-0.200000,,
259.332649,-7.925382,-5.074148,,,-0.200000,-0.200000,,
259.337681,-7.911101,-5.378788,,,-0.200000,-0.200000,,
259.342640,-7.615982,-5.393067,,,0.100000,0.100000,,
259.347640,-7.615982,-5.078908,,,0.100000,0.100000,,
259.352640,-7.316103,-4.769509,,,0.100000,0.100000,,
259.357640,-7.297063,-4.441070,,,0.100000,0.100000,,
259.362640,-6.663984,-4.122150,,,0.100000,0.100000,,
259.367646,-6.026146,-3.803231,,,0.100000,0.100000,,
259.372640,-5.393067,-3.807991,,,0.100000,0.100000,,
259.377640,-5.074148,-3.489072,,,0.100000,0.100000,,
259.382640,-4.759989,-3.170153,,,0.100000,0.100000,,
259.387640,-4.441070,-2.537074,,,0.100000,0.100000,,
259.392640,-4.122150,-2.537074,,,0.100000,0.100000,,
259.397640,-3.489072,-2.218155,,,0.100000,0.100000,,
259.402640,-3.170153,-2.218155,,,0.100000,0.100000,,
259.407640,-2.855993,-1.585076,,,0.100000,0.100000,,
259.412640,-2.855993,-1.585076,,,0.100000,0.100000,,
259.417640,-2.537074,-1.266157,,,0.100000,0.100000,,
259.422640,-2.218155,-1.266157,,,0.100000,0.100000,,
259.427642,-1.585076,-0.633079,,,0.100000,0.100000,,
259.432695,-1.580316,-0.628319,,,0.100000,0.100000,,
259.437658,-1.266157,-0.314159,,,0.100000,0.100000,,
259.442670,-1.266157,-0.314159,,,0.100000,0.100000,,
259.447684,-0.951998,0.000000,,,0.100000,0.100000,,
259.452652,-0.633079,0.000000,,,0.100000,0.100000,,
259.457640,-0.633079,0.000000,,,0.100000,0.100000,,
259.462640,-0.314159,0.314159,,,0.100000,0.100000,,
259.467640,-0.314159,0.314159,,,0.100000,0.100000,,
259.472640,0.000000,0.633079,,,0.100000,0.100000,,
259.477640,0.000000,0.633079,,,0.100000,0.100000,,
259.482640,0.000000,0.633079,,,0.100000,0.100000,,
259.487640,0.000000,0.633079,,,0.100000,0.100000,,
259.492640,0.314159,0.633079,,,0.100000,0.100000,,
259.497640,0.314159,0.633079,,,0.100000,0.100000,,
259.502640,0.314159,0.633079,,,0.100000,0.100000,,
259.507640,0.314159,0.314159,,,0.100000,0.100000,,
259.512640,0.314159,0.633079,,,0.100000,0.100000,,
259.517640,0.633079,0.633079,,,0.100000,0.100000,,
259.522640,0.314159,0.633079,,,0.100000,0.100000,,
259.527640,0.633079,0.633079,,,0.100000,0.100000,,
259.532640,0.633079,0.633079,,,0.100000,0.100000,,
259.537640,0.633079,0.633079,,,0.100000,0.100000,,
259.542640,0.633079,0.633079,,,0.100000,0.100000,,
259.547640,0.633079,0.633079,,,0.100000,0.100000,,
259.552640,0.951998,0.633079,,,0.100000,0.100000,,
259.557640,0.951998,0.633079,,,0.100000,0.100000,,
259.562640,0.951998,0.633079,,,0.100000,0.100000,,
259.567640,0.951998,0.633079,,,0.100000,0.100000,,
259.572640,0.951998,0.633079,,,0.100000,0.100000,,
259.577640,0.951998,0.633079,,,0.100000,0.100000,,
259.582640,1.266157,0.951998,,,0.100000,0.100000,,
259.587640,1.266157,0.951998,,,0.100000,0.100000,,
259.592640,1.266157,0.633079,,,0.100000,0.100000,,
259.597640,0.951998,0.633079,,,0.100000,0.100000,,
259.602640,0.951998,0.633079,,,0.100000,0.100000,,
259.607640,1.266157,0.951998,,,0.100000,0.100000,,
259.612640,1.266157,0.951998,,,0.100000,0.100000,,
259.617640,1.266157,0.951998,,,0.100000,0.100000,,
259.622640,1.266157,0.633079,,,0.100000,0.100000,,
259.627640,1.266157,0.633079,,,0.100000,0.100000,,
259.632640,1.585076,0.633079,,,0.100000,0.100000,,
259.637640,1.266157,0.951998,,,0.100000,0.100000,,
259.642640,1.585076,0.951998,,,-0.100000,-0.100000,,
