t,velL,velR,velL_sp,velR_sp,mL,mR
2610.399956,-31.415926,31.415926,,,-1.000000,-1.000000
2610.404956,-31.415926,30.463928,,,-1.000000,-1.000000
2610.409956,-31.415926,31.415926,,,-1.000000,-1.000000
2610.414956,-31.415926,30.463928,,,-1.000000,-1.000000
2610.419956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.424956,-31.415926,31.415926,,,-1.000000,-1.000000
2610.429956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.434956,-31.415926,30.463928,,,-1.000000,-1.000000
2610.439956,-31.415926,31.415926,,,-1.000000,-1.000000
2610.444957,-33.310402,32.358406,,,-1.000000,-1.000000
2610.449979,-35.066837,34.119598,,,-1.000000,-1.000000
2610.454957,-29.640451,29.640451,,,-1.000000,-1.000000
2610.459973,-34.162441,33.210442,,,-1.000000,-1.000000
2610.464960,-28.631332,29.588091,,,-1.000000,-1.000000
2610.469956,-31.439726,29.530972,,,-1.000000,-1.000000
2610.474956,-31.415926,32.367924,,,-1.000000,-1.000000
2610.479956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.484956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.489956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.494956,-31.415926,31.415926,,,-1.000000,-1.000000
2610.499956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.504956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.509956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.514956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.519956,-31.415926,32.367924,,,-1.000000,-1.000000
2610.524956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.529956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.534956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.539956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.544956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.549956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.554956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.559956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.564956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.569956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.574956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.579956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.584956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.589956,-31.415926,32.367924,,,-1.000000,-1.000000
2610.594956,-33.319923,31.415926,,,-1.000000,-1.000000
2610.599956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.604956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.609956,-31.415926,32.367924,,,-1.000000,-1.000000
2610.614956,-33.319923,31.415926,,,-1.000000,-1.000000
2610.619956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.624956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.629956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.634956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.639956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.644957,-32.358406,32.358406,,,-1.000000,-1.000000
2610.649956,-32.372684,31.420687,,,-1.000000,-1.000000
2610.654956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.659956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.664956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.669956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.674956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.679956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.684956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.689956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.694956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.699956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.704956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.709956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.714956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.719956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.724956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.729956,-33.319923,31.415926,,,-1.000000,-1.000000
2610.734956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.739956,-31.415926,32.367924,,,-1.000000,-1.000000
2610.744956,-33.319923,31.415926,,,-1.000000,-1.000000
2610.749956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.754956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.759956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.764956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.769956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.774956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.779956,-33.319923,31.415926,,,-1.000000,-1.000000
2610.784956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.789956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.794956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.799956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.804956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.809956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.814956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.819956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.824956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.829956,-33.319923,32.367924,,,-1.000000,-1.000000
2610.834956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.839956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.844956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.849957,-33.310402,33.310402,,,-1.000000,-1.000000
2610.854958,-32.358406,32.358406,,,-1.000000,-1.000000
2610.859956,-31.425447,30.473448,,,-1.000000,-1.000000
2610.864956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.869956,-33.319923,32.367924,,,-1.000000,-1.000000
2610.874956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.879956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.884956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.889956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.894956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.899956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.904956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.909956,-33.319923,32.367924,,,-1.000000,-1.000000
2610.914956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.919956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.924956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.929956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.934956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.939956,-33.319923,32.367924,,,-1.000000,-1.000000
2610.944956,-32.367924,31.415926,,,-1.000000,-1.000000
2610.949956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.954956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.960056,-37.332592,36.399635,,,-1.000000,-1.000000
2610.964956,-30.111691,30.111691,,,-1.000000,-1.000000
2610.969973,-34.152920,34.152920,,,-1.000000,-1.000000
2610.974972,-30.468689,29.516691,,,-1.000000,-1.000000
2610.979956,-30.559128,30.559128,,,-1.000000,-1.000000
2610.984960,-33.291363,33.291363,,,-1.000000,-1.000000
2610.989956,-31.439726,30.487728,,,-1.000000,-1.000000
2610.994956,-32.367924,32.367924,,,-1.000000,-1.000000
2610.999956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.004956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.009956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.014956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.019956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.024956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.029956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.034956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.039956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.044956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.049956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.054956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.059956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.064956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.069956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.074956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.079956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.084956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.089956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.094956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.099956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.104956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.109956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.114956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.119956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.124956,-31.415926,32.367924,,,-1.000000,-1.000000
2611.129956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.134956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.139956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.144956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.149956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.154974,-33.196163,33.196163,,,-1.000000,-1.000000
2611.159956,-32.482162,31.525406,,,-1.000000,-1.000000
2611.164956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.169956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.174956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.179956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.184956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.189956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.194956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.199956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.204956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.209956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.214956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.219956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.224956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.229956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.234956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.239956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.244956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.249956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.254956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.259959,-32.344124,32.344124,,,-1.000000,-1.000000
2611.264956,-33.338963,32.386963,,,-1.000000,-1.000000
2611.269956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.274956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.279956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.284956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.289956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.294956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.299956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.304956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.309956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.314956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.319956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.324956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.329956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.334956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.339956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.344956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.349958,-33.305641,33.305641,,,-1.000000,-1.000000
2611.354973,-34.167202,34.167202,,,-1.000000,-1.000000
2611.359964,-32.425045,31.468287,,,-1.000000,-1.000000
2611.364959,-30.492489,30.492489,,,-1.000000,-1.000000
2611.369970,-36.094997,36.094997,,,-1.000000,-1.000000
2611.374961,-29.564291,28.607533,,,-1.000000,-1.000000
2611.379970,-35.157276,35.157276,,,-1.000000,-1.000000
2611.384964,-30.497250,30.497250,,,-1.000000,-1.000000
2611.389956,-31.463526,30.511528,,,-1.000000,-1.000000
2611.394956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.399956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.404956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.409956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.414956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.419956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.424956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.429956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.434956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.439956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.444956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.449956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.454956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.459956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.464956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.469956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.474956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.479956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.484957,-32.358406,32.358406,,,-1.000000,-1.000000
2611.489956,-32.372684,32.372684,,,-1.000000,-1.000000
2611.494956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.499956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.504956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.509956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.514956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.519956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.524956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.529956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.534956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.539956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.544956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.549956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.554956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.559956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.564956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.569956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.574956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.579956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.584956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.589956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.594956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.599956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.604956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.609956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.614956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.619956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.624956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.629956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.634956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.639956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.644956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.649956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.654956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.659956,-32.367924,33.319923,,,-1.000000,-1.000000
2611.664956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.669956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.674956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.679956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.684956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.689956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.694956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.699956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.704956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.709956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.714956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.719956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.724956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.729956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.734956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.739956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.744956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.749956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.754956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.759956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.764956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.769956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.774956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.779956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.784956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.789956,-32.367924,31.415926,,,-1.000000,-1.000000
2611.794956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.799956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.804956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.809956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.814956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.819956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.824956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.829956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.834956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.839956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.844956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.849957,-33.310402,32.358406,,,-1.000000,-1.000000
2611.854969,-35.138237,34.186241,,,-1.000000,-1.000000
2611.859960,-30.516289,31.468287,,,-1.000000,-1.000000
2611.864956,-32.391724,31.439726,,,-1.000000,-1.000000
2611.869956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.874956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.879977,-37.918072,36.023594,,,-1.000000,-1.000000
2611.884961,-29.602371,30.559128,,,-1.000000,-1.000000
2611.889956,-33.353241,32.396484,,,-1.000000,-1.000000
2611.894980,-34.105320,34.105320,,,-1.000000,-1.000000
2611.899960,-29.626171,29.626171,,,-1.000000,-1.000000
2611.904956,-31.439726,30.487728,,,-1.000000,-1.000000
2611.909956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.914956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.919956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.924956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.929956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.934956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.939956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.944956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.949956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.954956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.959956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.964956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.969956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.974956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.979956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.984956,-33.319923,31.415926,,,-1.000000,-1.000000
2611.989956,-32.367924,32.367924,,,-1.000000,-1.000000
2611.994956,-33.319923,32.367924,,,-1.000000,-1.000000
2611.999956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.004956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.009956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.014956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.019956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.024956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.029956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.034956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.039956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.044956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.049956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.054956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.059956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.064956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.069956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.074956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.079956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.084956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.090018,-36.670956,35.728477,,,-1.000000,-1.000000
2612.094964,-30.792368,29.830851,,,-1.000000,-1.000000
2612.099956,-31.463526,31.463526,,,-1.000000,-1.000000
2612.104956,-32.367924,31.415926,,,-1.000000,-1.000000
2612.109956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.114956,-33.319923,33.319923,,,-1.000000,-1.000000
2612.119956,-32.367924,31.415926,,,-1.000000,-1.000000
2612.124956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.129956,-33.319923,32.367924,,,-1.000000,-1.000000
2612.134956,-32.367924,32.367924,,,-1.000000,-1.000000
2612.139956,-32.367924,32.367924,,,-0.200000,-0.200000
2612.144956,-32.367924,32.367924,,,-0.200000,-0.200000
2612.149956,-32.367924,32.367924,,,-0.200000,-0.200000
2612.154956,-32.367924,31.415926,,,-0.200000,-0.200000
2612.159956,-31.415926,31.415926,,,-0.200000,-0.200000
2612.164956,-32.367924,31.415926,,,-0.200000,-0.200000
2612.169956,-31.415926,30.463928,,,-0.200000,-0.200000
2612.174956,-31.415926,30.463928,,,-0.200000,-0.200000
2612.179956,-30.463928,31.415926,,,-0.200000,-0.200000
2612.184956,-31.415926,29.511930,,,-0.200000,-0.200000
2612.189956,-30.463928,30.463928,,,-0.200000,-0.200000
2612.194959,-30.444889,29.492891,,,-0.200000,-0.200000
2612.199956,-30.478209,29.526211,,,-0.200000,-0.200000
2612.204956,-30.463928,29.511930,,,-0.200000,-0.200000
2612.209956,-29.511930,28.559933,,,-0.200000,-0.200000
2612.214956,-29.511930,28.559933,,,-0.200000,-0.200000
2612.219956,-29.511930,28.559933,,,-0.200000,-0.200000
2612.224956,-29.511930,28.559933,,,-0.200000,-0.200000
2612.229956,-28.559933,28.559933,,,-0.200000,-0.200000
2612.234956,-29.511930,27.607935,,,-0.200000,-0.200000
2612.239956,-28.559933,27.607935,,,-0.200000,-0.200000
2612.244956,-28.559933,27.607935,,,-0.200000,-0.200000
2612.249956,-28.559933,26.655937,,,-0.200000,-0.200000
2612.254956,-27.607935,27.607935,,,-0.200000,-0.200000
2612.259956,-28.559933,26.655937,,,-0.200000,-0.200000
2612.264956,-27.607935,25.703939,,,-0.200000,-0.200000
2612.269956,-27.607935,26.655937,,,-0.200000,-0.200000
2612.274956,-27.607935,25.703939,,,-0.200000,-0.200000
2612.279956,-26.655937,26.655937,,,-0.200000,-0.200000
2612.284956,-27.607935,24.751942,,,-0.200000,-0.200000
2612.289956,-26.655937,25.703939,,,-0.200000,-0.200000
2612.294956,-26.655937,25.703939,,,-0.200000,-0.200000
2612.299956,-26.655937,24.751942,,,-0.200000,-0.200000
2612.304956,-25.703939,24.751942,,,-0.200000,-0.200000
2612.309956,-26.655937,24.751942,,,-0.200000,-0.200000
2612.314956,-25.703939,23.799944,,,-0.200000,-0.200000
2612.319956,-25.703939,24.751942,,,-0.200000,-0.200000
2612.324956,-25.703939,23.799944,,,-0.200000,-0.200000
2612.329956,-25.703939,23.799944,,,-0.200000,-0.200000
2612.334956,-24.751942,23.799944,,,-0.200000,-0.200000
2612.339956,-25.703939,22.847946,,,-0.200000,-0.200000
2612.344956,-24.751942,22.847946,,,-0.200000,-0.200000
2612.349964,-24.709103,23.761864,,,-0.200000,-0.200000
2612.354970,-26.622618,23.771385,,,-0.200000,-0.200000
2612.359960,-22.890787,21.938789,,,-0.200000,-0.200000
2612.364956,-23.818985,20.958231,,,-0.200000,-0.200000
2612.369956,-23.799944,22.847946,,,-0.200000,-0.200000
2612.374956,-23.799944,21.895948,,,-0.200000,-0.200000
2612.379956,-23.799944,21.895948,,,-0.200000,-0.200000
2612.384956,-23.799944,20.943951,,,-0.200000,-0.200000
2612.389965,-24.704342,22.805107,,,-0.200000,-0.200000
2612.394977,-24.690062,22.790827,,,-0.200000,-0.200000
2612.399957,-21.981628,20.068113,,,-0.200000,-0.200000
2612.404963,-23.771385,20.915392,,,-0.200000,-0.200000
2612.409960,-20.953470,20.001472,,,-0.200000,-0.200000
2612.414956,-21.910229,19.054235,,,-0.200000,-0.200000
2612.419956,-21.895948,20.943951,,,-0.200000,-0.200000
2612.424956,-22.847946,19.991953,,,-0.200000,-0.200000
2612.429956,-21.895948,19.039955,,,-0.200000,-0.200000
2612.434956,-21.895948,19.991953,,,-0.200000,-0.200000
2612.439956,-21.895948,19.991953,,,-0.200000,-0.200000
2612.444956,-21.895948,19.039955,,,-0.200000,-0.200000
2612.449956,-20.943951,19.039955,,,-0.200000,-0.200000
2612.454956,-21.895948,19.039955,,,-0.200000,-0.200000
2612.459956,-20.943951,19.039955,,,-0.200000,-0.200000
2612.464956,-20.943951,19.039955,,,-0.200000,-0.200000
2612.469956,-20.943951,18.087957,,,-0.200000,-0.200000
2612.474956,-20.943951,18.087957,,,-0.200000,-0.200000
2612.479956,-20.943951,18.087957,,,-0.200000,-0.200000
2612.484956,-19.991953,18.087957,,,-0.200000,-0.200000
2612.489956,-19.991953,18.087957,,,-0.200000,-0.200000
2612.494956,-19.991953,17.135960,,,-0.200000,-0.200000
2612.499956,-19.991953,18.087957,,,-0.200000,-0.200000
2612.504956,-19.991953,17.135960,,,-0.200000,-0.200000
2612.509956,-19.991953,17.135960,,,-0.200000,-0.200000
2612.514956,-19.039955,17.135960,,,-0.200000,-0.200000
2612.519956,-19.991953,17.135960,,,-0.200000,-0.200000
2612.524956,-19.039955,16.183962,,,-0.200000,-0.200000
2612.529956,-19.039955,17.135960,,,-0.200000,-0.200000
2612.534956,-19.039955,16.183962,,,-0.200000,-0.200000
2612.539956,-19.039955,16.183962,,,-0.200000,-0.200000
2612.544956,-19.039955,15.231964,,,-0.200000,-0.200000
2612.549956,-18.087957,16.183962,,,-0.200000,-0.200000
2612.554956,-19.039955,16.183962,,,-0.200000,-0.200000
2612.559956,-18.087957,15.231964,,,-0.200000,-0.200000
2612.564956,-18.087957,15.231964,,,-0.200000,-0.200000
2612.569956,-18.087957,15.231964,,,-0.200000,-0.200000
2612.574956,-18.087957,15.231964,,,-0.200000,-0.200000
2612.579956,-17.135960,15.231964,,,-0.200000,-0.200000
2612.584956,-18.087957,15.231964,,,-0.200000,-0.200000
2612.589956,-17.135960,14.279966,,,-0.200000,-0.200000
2612.594956,-17.135960,14.279966,,,-0.200000,-0.200000
2612.599956,-18.087957,14.279966,,,-0.200000,-0.200000
2612.604956,-17.135960,14.279966,,,-0.200000,-0.200000
2612.609956,-16.183962,14.279966,,,-0.200000,-0.200000
2612.614956,-17.135960,14.279966,,,-0.200000,-0.200000
2612.619956,-16.183962,13.327969,,,-0.200000,-0.200000
2612.624956,-17.135960,14.279966,,,-0.200000,-0.200000
2612.629956,-16.183962,13.327969,,,-0.200000,-0.200000
2612.634956,-16.183962,13.327969,,,-0.200000,-0.200000
2612.639956,-16.183962,13.327969,,,-0.200000,-0.200000
2612.644956,-16.183962,13.327969,,,-0.200000,-0.200000
